Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Magnuson,Warren,Grant,,,04/12/1905,05/20/1989,M,U.S. Senator,Democrat,WA,,01/03/1945,01/03/1981,Lutheran,White,Professional degree,Law,,,,,Navy,,
Mahon,George,Herman,,,09/22/1900,11/19/1985,M,U.S. Representative,Democrat,TX,19,01/03/1945,01/03/1979,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Mailliard,William,Somers,,,06/10/1917,07/10/1992,M,U.S. Representative,Republican,CA,6,01/09/1963,03/05/1974,Episcopalian,White,Bachelor's degree,Business or banking,Public service/politics,,,,Navy,,
Mallary,Richard,Walker,,,02/21/1929,,M,U.S. Representative,Republican,VT,AL,01/07/1972,01/03/1975,Protestant,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Mann,James,Robert,,,04/27/1920,,M,U.S. Representative,Democrat,SC,4,01/03/1969,01/03/1979,Baptist,White,Professional degree,Law,,,,,Army,Marine Corps,
Mansfield,Michael,Joseph,,Mike,03/16/1903,10/05/2001,M,U.S. Senator,Democrat,MT,,01/03/1953,01/03/1977,Roman Catholic,White,Master's degree,Education,,,,,Navy,,
Maraziti,Joseph,James,,,06/15/1912,05/20/1991,M,U.S. Representative,Republican,NJ,13,01/03/1973,01/03/1975,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Citizens Military Training Corps,,
Martin,David,Thomas,,,07/09/1907,05/15/1997,M,U.S. Representative,Republican,NE,3,01/09/1963,01/03/1975,Presbyterian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Martin,James,Grubbs,,,12/11/1935,,M,U.S. Representative,Republican,NC,9,01/03/1973,01/03/1985,Presbyterian,White,Doctorate degree,Education,,,,,Did not serve,,
Mathias,Charles,McCurdy,Jr.,,07/24/1922,01/25/2010,M,U.S. Senator,Republican,MD,,01/03/1969,01/03/1987,Episcopalian,White,Professional degree,Law,,,,,Marine Corps,Navy,
Mathias,Robert,Bruce,,,11/17/1930,09/02/2006,M,U.S. Representative,Republican,CA,18,01/10/1967,01/03/1975,Methodist,White,Bachelor's degree,Public service/politics,,,,,Reserve,,
Mathis,Marvin,Dawson,,,11/30/1940,04/17/2017,M,U.S. Representative,Democrat,GA,2,01/21/1971,01/03/1981,Baptist,White,High School graduate,Journalism,,,,,Did not serve,,
Matsunaga,Spark,Masayuki,,,10/08/1916,04/15/1990,M,U.S. Representative,Democrat,HI,AL,01/09/1963,01/03/1977,Episcopalian,Asian American,Professional degree,Law,,,,,Army,,
Mayne,Wiley,,,,01/19/1917,,M,U.S. Representative,Republican,IA,6,01/10/1967,01/03/1975,Presbyterian,White,Professional degree,Law,Law Enforcement,,,,Navy Reserve,,
Mazzoli,Romano,Louis,,,11/02/1932,,M,U.S. Representative,Democrat,KY,3,01/21/1971,01/03/1995,Roman Catholic,White,Professional degree,Education,Law,,,,Army,,
McClellan,John,Little,,,02/25/1896,11/28/1977,M,U.S. Senator,Democrat,AR,,01/06/1943,01/03/1979,Baptist,White,High School graduate,Law,,,,,Army,,
McClory,Robert,,,,01/31/1908,07/24/1988,M,U.S. Representative,Republican,IL,13,01/03/1973,01/03/1983,Protestant,White,Professional degree,Law,,,,,Marine Corps Reserve,,
McCloskey,Paul,Norton,Jr.,,09/29/1927,,M,U.S. Representative,Republican,CA,17,01/03/1973,01/13/1975,Presbyterian,White,Professional degree,Education,,,,,Marine Corps,,
McCollister,John,Yetter,,,06/10/1921,,M,U.S. Representative,Republican,NE,2,01/21/1971,01/03/1977,Presbyterian,White,Bachelor's degree,Public service/politics,,,,,Navy,Navy Reserve,
McCormack,Mike,,,,12/14/1921,,M,U.S. Representative,Democrat,WA,4,01/21/1971,01/03/1981,Not specified,White,Master's degree,Education,,,,,Army,,
McDade,Joseph,Michael,,,09/29/1931,09/24/2017,M,U.S. Representative,Republican,PA,10,01/09/1963,01/03/1999,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McEwen,Robert,Cameron,,,01/05/1920,06/15/1997,M,U.S. Representative,Republican,NY,30,01/03/1973,01/03/1981,Presbyterian,White,Professional degree,Law,,,,,Army Air Corps,,
McFall,John,Joseph,,,02/20/1918,03/07/2006,M,U.S. Representative,Democrat,CA,15,01/09/1963,01/13/1975,Episcopalian,White,Professional degree,Law,,,,,Security Intelligence Corps,,
McGee,Gale,William,,,03/17/1915,04/09/1992,M,U.S. Senator,Democrat,WY,,01/07/1959,01/03/1977,Presbyterian,White,Doctorate degree,Congressional Aide,Education,,,,Did not serve,,
McGovern,George,Stanley,,,07/19/1922,10/21/2012,M,U.S. Senator,Democrat,SD,,01/09/1963,01/03/1981,Methodist,White,Doctorate degree,Education,,,,,Army Air Corps,,
McIntyre,Thomas,James,,,02/20/1915,08/08/1992,M,U.S. Senator,Democrat,NH,,01/09/1963,01/03/1979,Christian,White,Professional degree,Law,,,,,Army,,
McKay,Koln,Gunn,,,02/23/1925,10/06/2000,M,U.S. Representative,Democrat,UT,1,01/21/1971,01/03/1981,Mormon,White,Bachelor's degree,Public service/politics,,,,,Coast Guard,,
McKinney,Stewart,Brett,,,01/30/1931,05/07/1987,M,U.S. Representative,Republican,CT,4,01/21/1971,05/07/1987,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Air Force,,
McSpadden,Clem,Rogers,,,11/09/1925,07/07/2008,M,U.S. Representative,Democrat,OK,2,01/03/1973,01/03/1975,Methodist,White,Bachelor's degree,Journalism,Public service/politics,Real Estate,,,Merchant Marines,Navy,Navy
Meeds,Lloyd,,,,12/11/1927,08/17/2005,M,U.S. Representative,Democrat,WA,2,01/04/1965,01/03/1979,Not specified,White,Professional degree,Law,,,,,Navy,,
Melcher,John,,,,09/06/1924,04/12/2018,M,U.S. Representative,Democrat,MT,2,06/24/1969,01/03/1977,Roman Catholic,White,Professional degree,Agriculture,Medicine,,,,Army,,
Metcalf,Lee,,,,01/28/1911,01/12/1978,M,U.S. Senator,Democrat,MT,,01/03/1961,01/03/1979,Methodist,White,Professional degree,Law,,,,,Army,,
Metcalfe,Ralph,Harold,,,05/29/1910,10/10/1978,M,U.S. Representative,Democrat,IL,1,01/21/1971,01/03/1979,Roman Catholic,African American,Master's degree,Education,Public service/politics,,,,Did not serve,,
Metzenbaum,Howard,Morton,,,06/04/1917,03/12/2008,M,U.S. Senator,Democrat,OH,,01/04/1974,12/23/1974,Jewish,White,Master's degree,Business or banking,Journalism,Law,,,Did not serve,,
Mezvinsky,Edward,Maurice,,,01/17/1937,,M,U.S. Representative,Democrat,IA,1,01/03/1973,01/03/1977,Jewish,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Michel,Robert,Henry,,,03/02/1923,02/17/2017,M,U.S. Representative,Republican,IL,18,01/03/1957,01/03/1995,Apostolic Christian,White,Bachelor's degree,Congressional Aide,,,,,Army,,
Milford,Dale,,,,02/18/1926,12/26/1997,M,U.S. Representative,Democrat,TX,24,01/03/1973,01/03/1979,Lutheran,White,Bachelor's degree,Journalism,Misc.,,,,Army,,
Mills,Wilbur,Daigh,,,05/24/1909,05/02/1992,M,U.S. Representative,Democrat,AR,2,01/03/1945,01/03/1977,Methodist,White,High School graduate,Law,,,,,Did not serve,,
Mills,William,Oswald,,,08/12/1924,05/24/1973,M,U.S. Representative,Republican,MD,1,01/21/1971,05/24/1973,Methodist,White,High School graduate,Business or banking,Congressional Aide,,,,Army,,
Mink,Patsy,Takemoto,,,12/06/1927,09/28/2002,F,U.S. Representative,Democrat,HI,2,01/21/1971,01/03/1977,Protestant,Asian American,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Minshall,William,Edwin,Jr.,,10/24/1911,10/15/1990,M,U.S. Representative,Republican,OH,23,01/05/1955,01/03/1975,Protestant,White,Professional degree,Law,,,,,Army,,
Mitchell,Donald,Jerome,,,05/08/1923,09/27/2003,M,U.S. Representative,Republican,NY,31,01/03/1973,01/03/1983,Methodist,White,Master's degree,Medicine,,,,,Navy,,
Mizell,Wilmer,David,,,08/13/1930,02/21/1999,M,U.S. Representative,Republican,NC,5,01/03/1969,01/03/1975,Not specified,White,High School graduate,Business or banking,Public service/politics,Sports,,,Army,,
Moakley,John,Joseph,,Joe,04/27/1927,05/28/2001,M,U.S. Representative,Democrat,MA,9,01/03/1973,05/28/2001,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Mollohan,Robert,Homer,,,09/18/1909,08/03/1999,M,U.S. Representative,Democrat,WV,1,01/03/1953,01/03/1983,Baptist,White,Unknown,Congressional Aide,Public service/politics,,,,Did not serve,,
Mondale,Walter,Fredrick,,Fritz,01/05/1928,,M,U.S. Senator,Democrat,MN,,12/30/1964,12/30/1976,Presbyterian,White,Professional degree,Law,,,,,Army,,
Montgomery,Gillespie,V.,,Sonny,08/05/1920,05/12/2006,M,U.S. Representative,Democrat,MS,3,01/03/1973,01/03/1997,Episcopalian,White,Bachelor's degree,Business or banking,,,,,National Guard,,
Montoya,Joseph,Manuel,,,09/24/1915,06/05/1978,M,U.S. Senator,Democrat,NM,,11/04/1964,01/03/1977,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Moorhead,William,Singer,,,04/08/1923,08/03/1987,M,U.S. Representative,Democrat,PA,14,01/09/1963,01/03/1981,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Morgan,Thomas,Ellsworth,,,10/13/1906,07/31/1995,M,U.S. Representative,Democrat,PA,22,01/03/1973,01/03/1977,Methodist,White,Professional degree,Medicine,,,,,Did not serve,,
Mosher,Charles,Adams,,,05/07/1906,11/16/1984,M,U.S. Representative,Republican,OH,13,01/03/1961,01/03/1977,Congregationalist,White,Bachelor's degree,Journalism,,,,,Did not serve,,
Moss,Frank,Edward,,,09/23/1911,01/29/2003,M,U.S. Senator,Democrat,UT,,01/07/1959,01/03/1977,Mormon,White,Professional degree,Law,,,,,Air Force Reserve,,
Moss,John,Emerson,Jr.,,04/13/1915,12/05/1997,M,U.S. Representative,Democrat,CA,3,01/03/1953,01/03/1979,Protestant,White,High School graduate,Business or banking,Misc.,Real Estate,,,Navy,,
Mundt,Karl,Earl,,,06/03/1900,08/16/1974,M,U.S. Senator,Republican,SD,,12/31/1948,01/03/1973,Methodist,White,Master's degree,Business or banking,Education,Real Estate,,,Did not serve,,
Murphy,John,Michael,,,08/03/1926,05/25/2015,M,U.S. Representative,Democrat,NY,17,01/03/1973,01/03/1981,Christian,White,Bachelor's degree,Law,Military,,,,Army,,
Murphy,Morgan,Francis,,,04/16/1932,,M,U.S. Representative,Democrat,IL,2,01/03/1973,01/03/1981,Christian,White,Professional degree,Law,,,,,Marine Corps,,
Murtha,John,Patrick,Jr.,,06/17/1932,02/08/2010,M,U.S. Representative,Democrat,PA,12,02/05/1974,02/08/2010,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
Muskie,Edmund,Sixtus,,,03/28/1914,03/26/1996,M,U.S. Senator,Democrat,ME,,01/07/1959,01/03/1981,Roman Catholic,White,Professional degree,Law,,,,,Navy Reserve,,
Natcher,William,Huston,,,09/11/1909,03/29/1994,M,U.S. Representative,Democrat,KY,2,08/01/1953,03/29/1994,Baptist,White,Professional degree,Law,,,,,Navy,,
Nedzi,Lucien,Norbert,,,05/28/1925,,M,U.S. Representative,Democrat,MI,14,01/04/1965,01/03/1981,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Army Corps of Engineers,First West Virginia Volunteer Infantry,First West Virginia Volunteer Infantry
Nelsen,Ancher,,,,10/11/1904,11/30/1992,M,U.S. Representative,Republican,MN,2,01/07/1959,01/03/1975,Lutheran,White,High School graduate,Agriculture,,,,,Army,Did not serve,
Nelson,Gaylord,Anton,,,06/04/1916,07/03/2005,M,U.S. Senator,Democrat,WI,,01/09/1963,01/03/1981,Methodist,White,Professional degree,Law,,,,,Army,,
Nichols,William,Flynt,,Bill,10/16/1918,12/13/1988,M,U.S. Representative,Democrat,AL,3,01/03/1973,12/13/1988,Methodist,White,Master's degree,Agriculture,,,,,Army,,
Nix,Robert,Nelson Cornelius,Sr.,,08/09/1905,06/22/1987,M,U.S. Representative,Democrat,PA,2,01/09/1963,01/03/1979,Baptist,African American,Professional degree,Law,,,,,Did not serve,,
Nixon,Richard,Milhous,,,01/09/1913,04/22/1994,M,U.S. President,Republican,,,01/20/1969,08/09/1974,Quaker,White,Professional degree,Law,,,,,Navy,,
Nunn,Samuel,Augustus,,,09/08/1938,,M,U.S. Senator,Democrat,GA,,11/08/1972,01/03/1997,Methodist,White,Professional degree,Agriculture,Law,,,,Coast Guard,,
Obey,David,Ross,,,10/03/1938,,M,U.S. Representative,Democrat,WI,7,04/01/1969,01/03/2011,Roman Catholic,White,Master's degree,Real Estate,,,,,Did not serve,,
O'Brien,George,Miller,,,06/17/1917,07/17/1986,M,U.S. Representative,Republican,IL,17,01/03/1973,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Army Air Corps,,
O'Hara,James,Grant,,,11/08/1925,03/13/1989,M,U.S. Representative,Democrat,MI,12,01/04/1965,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Army,,
O'Neill,Thomas,Phillip,Jr.,Tip,12/09/1912,01/05/1994,M,U.S. Representative,Democrat,MA,8,01/09/1963,01/03/1987,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Owens,Douglas,Wayne,,,05/02/1937,12/18/2002,M,U.S. Representative,Democrat,UT,2,01/03/1973,01/03/1993,Mormon,White,Bachelor's degree,Congressional Aide,Law,,,,Did not serve,,
Packwood,Robert,William,,Bob,09/11/1932,,M,U.S. Senator,Republican,OR,,01/03/1969,10/01/1995,Unitarian,White,Professional degree,Law,,,,,Did not serve,,
Parris,Stanford,E.,,,09/09/1929,03/27/2010,M,U.S. Representative,Republican,VA,8,01/03/1973,01/03/1991,Episcopalian,White,Professional degree,Aeronautics,Business or banking,Law,,,Air Force,Army,Army
Passman,Otto,Ernest,,,06/27/1900,08/13/1988,M,U.S. Representative,Democrat,LA,5,01/03/1947,01/03/1977,Baptist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Pastore,John,Orlando,,,03/17/1907,07/15/2000,M,U.S. Senator,Democrat,RI,,12/19/1950,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Air Force Reserve,Did not serve,
Patman,John,William Wright,,,08/06/1893,03/07/1976,M,U.S. Representative,Democrat,TX,1,01/03/1945,01/03/1977,Baptist,White,Professional degree,Agriculture,Law,,,,Army,,
Patten,Edward,James,,,08/22/1905,09/17/1994,M,U.S. Representative,Democrat,NJ,15,01/09/1963,01/03/1981,Christian,White,Professional degree,Business or banking,Education,Law,Public service/politics,,Did not serve,,
Pearson,James,Blackwood,,,05/07/1920,01/13/2009,M,U.S. Senator,Republican,KS,,02/05/1962,12/23/1978,Presbyterian,White,Professional degree,Law,,,,,Navy,,
Pell,Claiborne,de Borda,,,11/22/1918,01/01/2009,M,U.S. Senator,Democrat,RI,,01/03/1961,01/03/1997,Episcopalian,White,Master's degree,Business or banking,,,,,Coast Guard,,
Pepper,Claude,Denson,,,09/08/1900,05/30/1989,M,U.S. Representative,Democrat,FL,14,01/03/1973,01/03/1983,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Percy,Charles,Harting,,,09/27/1919,09/17/2011,M,U.S. Senator,Republican,IL,,01/10/1967,01/03/1985,Christian Scientist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Perkins,Carl,Dewey,,,10/15/1912,08/03/1984,M,U.S. Representative,Democrat,KY,7,01/03/1949,08/03/1984,Baptist,White,Professional degree,Law,,,,,Army,,
Pettis,Jerry,Lyle,,,07/18/1916,02/14/1975,M,U.S. Representative,Republican,CA,33,01/10/1967,01/13/1975,Seventh-Day Adventist,White,Bachelor's degree,Agriculture,Business or banking,Education,,,Air Transport Command,,
Pettis,Jerry,Lyle,,,07/18/1916,02/14/1975,M,U.S. Representative,Republican,CA,37,01/14/1975,02/14/1975,Seventh-Day Adventist,White,Bachelor's degree,Agriculture,Business or banking,Education,,,Air Transport Command,,
Peyser,Peter,A.,,,09/07/1921,,M,U.S. Representative,Republican,NY,23,01/03/1973,01/03/1977,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Army,,
Pickle,James,Jarrell,,Jake,10/11/1913,06/18/2005,M,U.S. Representative,Democrat,TX,10,12/21/1963,01/03/1995,Methodist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Pike,Otis,Grey,,,08/31/1921,,M,U.S. Representative,Democrat,NY,1,01/03/1961,01/03/1979,Congregationalist,White,Professional degree,Law,Public service/politics,,,,Marine Corps,,
Poage,William,Robert,,,12/28/1899,01/03/1987,M,U.S. Representative,Democrat,TX,11,01/03/1945,01/03/1979,Unitarian,White,Professional degree,Agriculture,Education,,,,Did not serve,,
Podell,Bertram,L.,,,12/27/1925,08/17/2005,M,U.S. Representative,Democrat,NY,13,02/28/1968,01/03/1975,Jewish,White,Professional degree,Law,,,,,Navy,,
Powell,Walter,E.,,,04/25/1931,,M,U.S. Representative,Republican,OH,8,01/03/1973,01/03/1975,Presbyterian,White,Master's degree,Education,,,,,Did not serve,,
Preyer,Lunsford,Richardson,,,01/11/1919,04/03/2001,M,U.S. Representative,Democrat,NC,6,01/03/1969,01/03/1981,Presbyterian,White,Professional degree,Business or banking,Law,,,,Navy,,
Price,Charles,Melvin,,,01/01/1905,04/22/1988,M,U.S. Representative,Democrat,IL,23,01/03/1973,01/02/1983,Roman Catholic,White,High School graduate,Journalism,,,,,Army,,
Price,Robert,Dale,,,09/07/1927,08/24/2004,M,U.S. Representative,Republican,TX,13,01/03/1973,01/03/1975,Baptist,White,Bachelor's degree,Agriculture,,,,,Air Force,,
Pritchard,Joel,McFee,,,05/05/1925,10/09/1997,M,U.S. Representative,Republican,WA,1,01/03/1973,01/03/1985,Presbyterian,White,High School graduate,Misc.,,,,,Army,,
Proxmire,William,,,,11/11/1915,12/15/2005,M,U.S. Senator,Democrat,WI,,08/28/1957,01/03/1989,Church of Christ,White,Master's degree,Acting/entertainer,Business or banking,Journalism,,,Army,,
Quie,Albert,Harold,,,09/18/1923,,M,U.S. Representative,Republican,MN,1,02/18/1958,01/03/1979,Lutheran,White,Bachelor's degree,Agriculture,,,,,Navy,,
Quillen,James,Henry,,,01/11/1916,11/02/2003,M,U.S. Representative,Republican,TN,1,01/09/1963,01/03/1997,Methodist,White,High School graduate,Business or banking,Journalism,Real Estate,,,Navy,,
Railsback,Thomas,Fisher,,,01/22/1932,,M,U.S. Representative,Republican,IL,19,01/10/1967,01/03/1983,Congregationalist,White,Professional degree,Law,,,,,Army,,
Randall,William,Joseph,,,07/16/1909,07/07/2000,M,U.S. Representative,Democrat,MO,4,03/03/1959,01/03/1977,Methodist,White,Professional degree,Law,,,,,Army,,
Randolph,Jennings,,,,03/08/1902,05/08/1998,M,U.S. Senator,Democrat,WV,,11/05/1958,01/03/1985,Baptist,White,Bachelor's degree,Aeronautics,Education,Journalism,,,Did not serve,,
Rangel,Charles,Bernard,,,06/11/1930,,M,U.S. Representative,Democrat,NY,19,01/03/1973,01/02/1983,Roman Catholic,African American,Bachelor's degree,Law,,,,,Army,,
Rarick,John,Richard,,,01/29/1924,,M,U.S. Representative,Democrat,LA,6,01/10/1967,01/03/1975,Protestant,White,Professional degree,Law,,,,,Army,,
Rees,Thomas,Mankell,,,03/26/1925,12/09/2003,M,U.S. Representative,Democrat,CA,26,01/10/1966,01/13/1975,Episcopalian,White,Bachelor's degree,Business or banking,Public service/politics,,,,Army,,
Regula,Ralph,Straus,,,12/03/1924,07/19/2017,M,U.S. Representative,Republican,OH,16,01/03/1973,01/05/2009,Episcopalian,White,Professional degree,Business or banking,Education,Law,Public service/politics,,Navy,,
Reid,Ogden,Rogers,,,06/24/1925,,M,U.S. Representative,Democrat,NY,24,01/03/1973,01/03/1975,Presbyterian,White,Bachelor's degree,Journalism,,,,,Army,,
Reuss,Henry,Schoellkopf,,,02/22/1912,01/12/2002,M,U.S. Representative,Democrat,WI,5,01/05/1955,01/03/1983,Episcopalian,White,Professional degree,Education,Law,,,,Army,,
Rhodes,John,Jacob,,,09/18/1916,08/24/2003,M,U.S. Representative,Republican,AZ,1,01/03/1953,01/03/1983,Methodist,White,Professional degree,Law,,,,,Air Force,,
Ribicoff,Abraham,Alexander,,,04/09/1910,02/22/1998,M,U.S. Senator,Democrat,CT,,01/09/1963,01/03/1981,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Riegle,Donald,Wayne,Jr.,,02/04/1938,,M,U.S. Representative,Democrat,MI,7,01/03/1973,01/03/1977,Methodist,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Roberts,Herbert,Ray,,,03/28/1913,04/13/1992,M,U.S. Representative,Democrat,TX,4,02/05/1962,01/03/1981,Methodist,White,Unknown,Agriculture,Business or banking,Congressional Aide,,,Navy,,
Robinson,James,Kenneth,,,05/14/1916,04/08/1990,M,U.S. Representative,Republican,VA,7,01/21/1971,01/03/1985,Quaker,White,Bachelor's degree,Agriculture,,,,,Army,,
Robison,Howard,Winfield,,,10/30/1915,09/26/1987,M,U.S. Representative,Republican,NY,27,01/03/1973,01/03/1975,Methodist,White,Professional degree,Law,,,,,Army,,
Rodino,Peter,Wallace,Jr.,,06/07/1909,05/07/2005,M,U.S. Representative,Democrat,NJ,10,01/03/1949,01/03/1989,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Rogers,Paul,Grant,,,06/04/1921,,M,U.S. Representative,Democrat,FL,11,01/03/1973,01/03/1979,Methodist,White,Professional degree,Law,Public service/politics,,,,Army,,
Roncalio,Teno,,,,03/23/1916,03/30/2003,M,U.S. Representative,Republican,WY,AL,01/04/1965,01/03/1979,Protestant,White,Professional degree,Business or banking,Law,,,,Army,,
Roncallo,Angelo,Dominick,,,05/28/1927,,M,U.S. Representative,Republican,NY,3,01/03/1973,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Rooney,Frederick,Bernard,,,11/06/1925,,M,U.S. Representative,Democrat,PA,15,07/30/1963,01/03/1979,Roman Catholic,White,Bachelor's degree,Real Estate,,,,,Army,,
Rooney,John,James,,,11/29/1903,10/26/1975,M,U.S. Representative,Democrat,NY,14,01/03/1953,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Rose,Charles,Gradison,III,,08/10/1939,09/03/2012,M,U.S. Representative,Democrat,NC,7,01/03/1973,01/03/1997,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Rosenthal,Benjamin,Stanley,,,06/08/1923,01/04/1983,M,U.S. Representative,Democrat,NY,8,01/03/1963,01/04/1983,Jewish,White,Professional degree,Law,,,,,Army,,
Roth,William,V.,Jr.,,07/22/1921,12/13/2003,M,U.S. Senator,Republican,DE,,01/21/1971,01/03/2001,Episcopalian,White,Professional degree,Law,,,,,Army,,
Roush,John,Edward,,,09/12/1920,03/26/2004,M,U.S. Representative,Democrat,IN,4,01/21/1971,01/03/1977,Presbyterian,White,Professional degree,Law,,,,,Army,,
Rousselot,John,Harbin,,,11/01/1927,05/11/2003,M,U.S. Representative,Republican,CA,24,01/20/1970,01/03/1975,Christian Scientist,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Roy,William,Robert,,,02/23/1926,,M,U.S. Representative,Democrat,KS,2,01/21/1971,01/03/1975,Methodist,White,Professional degree,Medicine,,,,,Air Force,,
Roybal,Edward,Ross,,,02/10/1916,10/24/2005,M,U.S. Representative,Democrat,CA,30,01/09/1963,01/13/1975,Roman Catholic,Hispanic,Unknown,Public service/politics,,,,,Army,,
Runnels,Harold,Lowell,,,03/17/1924,08/05/1980,M,U.S. Representative,Democrat,NM,2,01/21/1971,01/03/1981,Baptist,White,High School graduate,Business or banking,Law Enforcement,,,,Air Force,,
Ruppe,Philip,Edward,,,09/29/1926,,M,U.S. Representative,Republican,MI,11,01/10/1967,01/03/1979,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Navy,,
Ruth,Earl,Baker,,,02/07/1916,,M,U.S. Representative,Republican,NC,8,01/03/1969,01/03/1975,Presbyterian,White,Doctorate degree,Education,,,,,Navy,,
Ryan,Leo,Joseph,,,05/05/1925,11/18/1978,M,U.S. Representative,Democrat,CA,11,01/03/1973,01/03/1979,Roman Catholic,White,Master's degree,Education,,,,,Navy,,
Sandman,Charles,William,Jr.,,10/23/1921,08/26/1985,M,U.S. Representative,Republican,NJ,2,01/10/1967,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Sarasin,Ronald,Arthur,,,12/31/1934,,M,U.S. Representative,Republican,CT,5,01/03/1973,01/03/1979,Roman Catholic,White,Professional degree,Education,Law,,,,Navy,,
Sarbanes,Paul,Spyros,,,02/03/1933,,M,U.S. Representative,Democrat,MD,3,01/03/1973,01/02/1975,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Satterfield,David,Edward,III,,12/02/1920,09/30/1988,M,U.S. Representative,Democrat,VA,3,01/04/1965,01/03/1981,Episcopalian,White,Unknown,Law,,,,,Navy,,
Saxbe,William,Bart,,,06/24/1916,,M,U.S. Senator,Republican,OH,,01/03/1969,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,National Guard-Ohio,,
Saylor,John,Phillips,,,07/23/1908,10/28/1973,M,U.S. Representative,Republican,PA,12,01/03/1973,10/28/1973,Evangelical,White,Professional degree,Law,,,,,Navy,,
Scherle,William,Joseph,,,03/14/1923,08/27/2003,M,U.S. Representative,Republican,IA,5,01/03/1973,01/03/1975,Roman Catholic,White,High School graduate,Agriculture,,,,,Navy Reserve,,
Scheuer,James,Haas,,,02/06/1920,08/30/2005,M,U.S. Representative,Democrat,NY,22,01/21/1971,01/13/1975,Jewish,White,Professional degree,Law,Public service/politics,,,,Army,,
Schneebeli,Herman,Theodore,,,07/07/1907,05/06/1982,M,U.S. Representative,Republican,PA,17,05/05/1960,01/03/1977,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Ordinance Department,,
Schroeder,Patricia,Scott,,,07/30/1940,,F,U.S. Representative,Democrat,CO,1,01/03/1973,01/03/1997,United Church of Christ,White,Professional degree,Education,Labor leader,Law,,,Did not serve,,
Schweiker,Richard,Schultz,,,06/01/1926,07/31/2015,M,U.S. Senator,Republican,PA,,01/03/1969,01/03/1981,Central Schwenkfelder,White,Bachelor's degree,Business or banking,,,,,Navy,,
Scott,Hugh,Doggett,Jr.,,11/11/1900,07/21/1994,M,U.S. Senator,Republican,PA,,01/07/1959,01/03/1977,Episcopalian,White,Professional degree,Acting/entertainer,Law,Public service/politics,,,Navy,,
Scott,William,Lloyd,,,07/01/1915,02/14/1997,M,U.S. Senator,Republican,VA,,01/03/1973,01/01/1979,Methodist,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Sebelius,Keith,George,,,09/10/1916,08/05/1982,M,U.S. Representative,Republican,KS,1,01/03/1969,01/03/1981,Methodist,White,Professional degree,Law,Public service/politics,,,,Army,,
Shipley,George,Edward,,,04/21/1927,06/28/2003,M,U.S. Representative,Democrat,IL,22,01/03/1973,01/03/1979,Baptist,White,High School graduate,Business or banking,Law Enforcement,,,,Marine Corps,,
Shoup,Richard,Gardner,,,11/29/1923,11/25/1995,M,U.S. Representative,Republican,MT,1,01/21/1971,01/03/1975,Christian,White,Bachelor's degree,Business or banking,,,,,Army,,
Shriver,Garner,E.,,,07/06/1912,03/01/1998,M,U.S. Representative,Republican,KS,4,01/03/1961,01/03/1977,Methodist,White,Professional degree,Education,Law,,,,Navy,,
