Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Kleppe,Thomas,Savig,,,07/01/1919,,M,U.S. Representative,Republican,ND,2,01/10/1967,01/03/1972,Lutheran,White,High School graduate,Business or banking,,,,,Army,,
Kluczynski,John,Carl,,,02/15/1896,01/26/1975,M,U.S. Representative,Democrat,IL,5,01/03/1951,01/26/1975,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Koch,Edward,Irving,,,12/12/1924,,M,U.S. Representative,Democrat,NY,17,01/03/1969,01/02/1973,Jewish,White,Professional degree,Law,,,,,Army,,
Kuykendall,Dan,Heflin,,,07/09/1924,06/12/2008,M,U.S. Representative,Republican,TN,9,01/10/1967,01/02/1973,Methodist,White,Bachelor's degree,Business or banking,,,,,Army Air Force,,
Kyl,John,Henry,,,05/09/1919,12/23/2002,M,U.S. Representative,Republican,IA,4,01/10/1967,01/03/1973,Presbyterian,White,Master's degree,Business or banking,Education,Journalism,,,Did not serve,,
Kyros,Peter,Nicholas,,,07/11/1925,,M,U.S. Representative,Democrat,ME,1,01/10/1967,01/03/1975,Greek Orthodox,White,Professional degree,Law,,,,,Navy,,
Landgrebe,Earl,Fredrick,,,01/02/1916,06/29/1986,M,U.S. Representative,Republican,IN,2,01/03/1969,01/03/1975,Lutheran,White,High School graduate,Business or banking,,,,,Did not serve,,
Landrum,Phillip,Mitchell,,,09/10/1907,11/19/1990,M,U.S. Representative,Democrat,GA,9,01/03/1953,01/03/1977,Baptist,White,Professional degree,Education,Law,,,,Army Air Corps,,
Latta,Delbert,Leroy,,,03/05/1920,05/12/2016,M,U.S. Representative,Republican,OH,5,01/07/1959,01/03/1989,Church of Christ,White,Professional degree,Law,,,,,Army,Marine Corps Reserve,Reserve
Leggett,Robert,Louis,,,07/26/1926,08/13/1997,M,U.S. Representative,Democrat,CA,4,01/09/1963,01/03/1979,Roman Catholic,White,Professional degree,Law,,,,,Navy Air Corps,,
Lennon,Alton,Asa,,,08/17/1906,12/28/1986,M,U.S. Representative,Democrat,NC,7,01/03/1957,01/03/1973,Baptist,White,Unknown,Law,,,,,Did not serve,,
Lent,Norman,Frederick,,,03/23/1931,06/11/2012,M,U.S. Representative,Republican,NY,5,01/21/1971,01/02/1973,Methodist,White,Professional degree,Law,,,,,Navy Reserve,,
Link,Arthur,A.,,,05/24/1914,06/01/2010,M,U.S. Representative,Democrat,ND,2,01/21/1971,01/03/1973,Lutheran,White,High School graduate,Agriculture,,,,,Did not serve,,
Lloyd,Sherman,Parkinson,,,01/11/1914,12/15/1979,M,U.S. Representative,Republican,UT,2,01/09/1963,01/03/1973,Mormon,White,Professional degree,Law,,,,,Did not serve,,
Long,Clarence,Dickinson,,,12/11/1908,09/18/1994,M,U.S. Representative,Democrat,MD,2,01/09/1963,01/03/1985,Presbyterian,White,Doctorate degree,Education,,,,,Navy,,
Long,Russell,Billiu,,,11/03/1918,05/09/2003,M,U.S. Senator,Democrat,LA,,12/31/1948,01/03/1987,Methodist,White,Professional degree,Law,,,,,Navy,,
Long,Speedy,Orteria,,,06/16/1928,10/05/2006,M,U.S. Representative,Democrat,LA,8,01/04/1965,01/03/1973,Baptist,White,Professional degree,Agriculture,Law,,,,Navy,Reserve,Reserve
Lowenstein,Allard,Kenneth,,,01/16/1929,03/14/1980,M,U.S. Representative,Democrat,NY,5,01/03/1969,01/03/1972,Jewish,White,Professional degree,Acting/entertainer,Congressional Aide,Education,,,Army,,
Lujan,Manuel,,Jr.,,05/12/1928,,M,U.S. Representative,Republican,NM,1,01/03/1969,01/03/1989,Roman Catholic,Hispanic,Bachelor's degree,Business or banking,,,,,Did not serve,,
MacDonald,Torbert,Hart,,,06/06/1917,05/21/1976,M,U.S. Representative,Democrat,MA,7,01/09/1963,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
MacGregor,Clark,,,,07/12/1922,02/10/2003,M,U.S. Representative,Republican,MN,3,01/03/1961,01/03/1972,Presbyterian,White,Professional degree,Law,,,,,Army,Coast Guard Artillery,Quartermaster Corps
Madden,Ray,John,,,02/25/1892,09/28/1987,M,U.S. Representative,Democrat,IN,1,01/03/1945,01/03/1977,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Navy,,
Magnuson,Warren,Grant,,,04/12/1905,05/20/1989,M,U.S. Senator,Democrat,WA,,01/03/1945,01/03/1981,Lutheran,White,Professional degree,Law,,,,,Navy,,
Mahon,George,Herman,,,09/22/1900,11/19/1985,M,U.S. Representative,Democrat,TX,19,01/03/1945,01/03/1979,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Mailliard,William,Somers,,,06/10/1917,07/10/1992,M,U.S. Representative,Republican,CA,6,01/09/1963,03/05/1974,Episcopalian,White,Bachelor's degree,Business or banking,Public service/politics,,,,Navy,,
Mallary,Richard,Walker,,,02/21/1929,,M,U.S. Representative,Republican,VT,AL,01/07/1972,01/03/1975,Protestant,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Mann,James,Robert,,,04/27/1920,,M,U.S. Representative,Democrat,SC,4,01/03/1969,01/03/1979,Baptist,White,Professional degree,Law,,,,,Army,Marine Corps,
Mansfield,Michael,Joseph,,Mike,03/16/1903,10/05/2001,M,U.S. Senator,Democrat,MT,,01/03/1953,01/03/1977,Roman Catholic,White,Master's degree,Education,,,,,Navy,,
Marsh,John,Otho,Jr.,,08/07/1926,,M,U.S. Representative,Democrat,VA,7,01/09/1963,01/03/1972,Presbyterian,White,Professional degree,Law,,,,,Army,,
Martin,David,Thomas,,,07/09/1907,05/15/1997,M,U.S. Representative,Republican,NE,3,01/09/1963,01/03/1975,Presbyterian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Mathias,Charles,McCurdy,Jr.,,07/24/1922,01/25/2010,M,U.S. Senator,Republican,MD,,01/03/1969,01/03/1987,Episcopalian,White,Professional degree,Law,,,,,Marine Corps,Navy,
Mathias,Robert,Bruce,,,11/17/1930,09/02/2006,M,U.S. Representative,Republican,CA,18,01/10/1967,01/03/1975,Methodist,White,Bachelor's degree,Public service/politics,,,,,Reserve,,
Mathis,Marvin,Dawson,,,11/30/1940,04/17/2017,M,U.S. Representative,Democrat,GA,2,01/21/1971,01/03/1981,Baptist,White,High School graduate,Journalism,,,,,Did not serve,,
Matsunaga,Spark,Masayuki,,,10/08/1916,04/15/1990,M,U.S. Representative,Democrat,HI,AL,01/09/1963,01/03/1977,Episcopalian,Asian American,Professional degree,Law,,,,,Army,,
May,Catherine,Dean,,Barnes,05/18/1914,05/28/2004,F,U.S. Representative,Republican,WA,4,01/07/1959,01/03/1972,Episcopalian,White,Master's degree,Education,Journalism,Misc.,,,Did not serve,,
Mayne,Wiley,,,,01/19/1917,,M,U.S. Representative,Republican,IA,6,01/10/1967,01/03/1975,Presbyterian,White,Professional degree,Law,Law Enforcement,,,,Navy Reserve,,
Mazzoli,Romano,Louis,,,11/02/1932,,M,U.S. Representative,Democrat,KY,3,01/21/1971,01/03/1995,Roman Catholic,White,Professional degree,Education,Law,,,,Army,,
McClellan,John,Little,,,02/25/1896,11/28/1977,M,U.S. Senator,Democrat,AR,,01/06/1943,01/03/1979,Baptist,White,High School graduate,Law,,,,,Army,,
McClory,Robert,,,,01/31/1908,07/24/1988,M,U.S. Representative,Republican,IL,12,01/09/1963,01/02/1973,Protestant,White,Professional degree,Law,,,,,Marine Corps Reserve,,
McCloskey,Paul,Norton,Jr.,,09/29/1927,,M,U.S. Representative,Republican,CA,11,12/12/1967,01/02/1973,Presbyterian,White,Professional degree,Education,,,,,Marine Corps,,
McCollister,John,Yetter,,,06/10/1921,,M,U.S. Representative,Republican,NE,2,01/21/1971,01/03/1977,Presbyterian,White,Bachelor's degree,Public service/politics,,,,,Navy,Navy Reserve,
McCormack,Mike,,,,12/14/1921,,M,U.S. Representative,Democrat,WA,4,01/21/1971,01/03/1981,Not specified,White,Master's degree,Education,,,,,Army,,
McCulloch,William,Moore,,,11/24/1901,02/22/1980,M,U.S. Representative,Republican,OH,4,11/17/1947,01/03/1973,Presbyterian,White,Professional degree,Law,,,,,Air Force Reserve,Military Government Forces,
McDade,Joseph,Michael,,,09/29/1931,09/24/2017,M,U.S. Representative,Republican,PA,10,01/09/1963,01/03/1999,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McDonald,Jack,H.,,,06/28/1932,,M,U.S. Representative,Republican,MI,19,01/10/1967,01/03/1973,Presbyterian,White,High School graduate,Business or banking,Public service/politics,,,,Did not serve,,
McEwen,Robert,Cameron,,,01/05/1920,06/15/1997,M,U.S. Representative,Republican,NY,31,01/04/1965,01/02/1973,Presbyterian,White,Professional degree,Law,,,,,Army Air Corps,,
McFall,John,Joseph,,,02/20/1918,03/07/2006,M,U.S. Representative,Democrat,CA,15,01/09/1963,01/13/1975,Episcopalian,White,Professional degree,Law,,,,,Security Intelligence Corps,,
McGee,Gale,William,,,03/17/1915,04/09/1992,M,U.S. Senator,Democrat,WY,,01/07/1959,01/03/1977,Presbyterian,White,Doctorate degree,Congressional Aide,Education,,,,Did not serve,,
McGovern,George,Stanley,,,07/19/1922,10/21/2012,M,U.S. Senator,Democrat,SD,,01/09/1963,01/03/1981,Methodist,White,Doctorate degree,Education,,,,,Army Air Corps,,
McIntyre,Thomas,James,,,02/20/1915,08/08/1992,M,U.S. Senator,Democrat,NH,,01/09/1963,01/03/1979,Christian,White,Professional degree,Law,,,,,Army,,
McKay,Koln,Gunn,,,02/23/1925,10/06/2000,M,U.S. Representative,Democrat,UT,1,01/21/1971,01/03/1981,Mormon,White,Bachelor's degree,Public service/politics,,,,,Coast Guard,,
McKevitt,James,Douglas,,,10/26/1928,09/28/2000,M,U.S. Representative,Republican,CO,1,01/21/1971,01/03/1973,Episcopalian,White,Professional degree,Law,,,,,Air Force,,
McKinney,Stewart,Brett,,,01/30/1931,05/07/1987,M,U.S. Representative,Republican,CT,4,01/21/1971,05/07/1987,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Air Force,,
McKneally,Martin,Boswell,,,12/31/1914,06/14/1992,M,U.S. Representative,Republican,NY,27,01/03/1969,01/03/1972,Christian,White,Professional degree,Law,,,,,Army,,
McMillan,John,Lanneau,,,04/12/1898,09/03/1979,M,U.S. Representative,Democrat,SC,6,01/03/1945,01/03/1973,Baptist,White,Unknown,Public service/politics,,,,,Reserve,,
Meeds,Lloyd,,,,12/11/1927,08/17/2005,M,U.S. Representative,Democrat,WA,2,01/04/1965,01/03/1979,Not specified,White,Professional degree,Law,,,,,Navy,,
Melcher,John,,,,09/06/1924,04/12/2018,M,U.S. Representative,Democrat,MT,2,06/24/1969,01/03/1977,Roman Catholic,White,Professional degree,Agriculture,Medicine,,,,Army,,
Meskill,Thomas,Joseph,,,01/30/1928,10/29/2007,M,U.S. Representative,Republican,CT,6,01/10/1967,01/03/1972,Not specified,White,Professional degree,Law,,,,,Air Force,,
Metcalf,Lee,,,,01/28/1911,01/12/1978,M,U.S. Senator,Democrat,MT,,01/03/1961,01/03/1979,Methodist,White,Professional degree,Law,,,,,Army,,
Metcalfe,Ralph,Harold,,,05/29/1910,10/10/1978,M,U.S. Representative,Democrat,IL,1,01/21/1971,01/03/1979,Roman Catholic,African American,Master's degree,Education,Public service/politics,,,,Did not serve,,
Michel,Robert,Henry,,,03/02/1923,02/17/2017,M,U.S. Representative,Republican,IL,18,01/03/1957,01/03/1995,Apostolic Christian,White,Bachelor's degree,Congressional Aide,,,,,Army,,
Miller,George,Paul,,,01/15/1891,12/29/1982,M,U.S. Representative,Democrat,CA,8,01/03/1953,01/03/1973,Roman Catholic,White,Bachelor's degree,Engineering,,,,,Army,,
Miller,Jack,Richard,,,06/06/1916,08/29/1994,M,U.S. Senator,Republican,IA,,01/03/1961,01/03/1973,Roman Catholic,White,Professional degree,Education,Law,Law Enforcement,,,Army Air Corps,Reserve,Reserve
Mills,Wilbur,Daigh,,,05/24/1909,05/02/1992,M,U.S. Representative,Democrat,AR,2,01/03/1945,01/03/1977,Methodist,White,High School graduate,Law,,,,,Did not serve,,
Mills,William,Oswald,,,08/12/1924,05/24/1973,M,U.S. Representative,Republican,MD,1,01/21/1971,05/24/1973,Methodist,White,High School graduate,Business or banking,Congressional Aide,,,,Army,,
Mink,Patsy,Takemoto,,,12/06/1927,09/28/2002,F,U.S. Representative,Democrat,HI,AL,01/04/1965,01/20/1971,Protestant,Asian American,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Mink,Patsy,Takemoto,,,12/06/1927,09/28/2002,F,U.S. Representative,Democrat,HI,2,01/21/1971,01/03/1977,Protestant,Asian American,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Minshall,William,Edwin,Jr.,,10/24/1911,10/15/1990,M,U.S. Representative,Republican,OH,23,01/05/1955,01/03/1975,Protestant,White,Professional degree,Law,,,,,Army,,
Mize,Chester,Louis,,,12/25/1917,01/11/1994,M,U.S. Representative,Republican,KS,2,01/04/1965,01/03/1972,Episcopalian,White,High School graduate,Agriculture,,,,,Navy Reserve,,
Mizell,Wilmer,David,,,08/13/1930,02/21/1999,M,U.S. Representative,Republican,NC,5,01/03/1969,01/03/1975,Not specified,White,High School graduate,Business or banking,Public service/politics,Sports,,,Army,,
Mollohan,Robert,Homer,,,09/18/1909,08/03/1999,M,U.S. Representative,Democrat,WV,1,01/03/1953,01/03/1983,Baptist,White,Unknown,Congressional Aide,Public service/politics,,,,Did not serve,,
Monagan,John,Stephen,,,12/23/1911,10/23/2005,M,U.S. Representative,Democrat,CT,5,01/07/1959,01/03/1973,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Mondale,Walter,Fredrick,,Fritz,01/05/1928,,M,U.S. Senator,Democrat,MN,,12/30/1964,12/30/1976,Presbyterian,White,Professional degree,Law,,,,,Army,,
Montgomery,Gillespie,V.,,Sonny,08/05/1920,05/12/2006,M,U.S. Representative,Democrat,MS,4,01/10/1967,01/02/1973,Episcopalian,White,Bachelor's degree,Business or banking,,,,,National Guard,,
Montoya,Joseph,Manuel,,,09/24/1915,06/05/1978,M,U.S. Senator,Democrat,NM,,11/04/1964,01/03/1977,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Moorhead,William,Singer,,,04/08/1923,08/03/1987,M,U.S. Representative,Democrat,PA,14,01/09/1963,01/03/1981,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Morgan,Thomas,Ellsworth,,,10/13/1906,07/31/1995,M,U.S. Representative,Democrat,PA,26,01/03/1953,01/02/1973,Methodist,White,Professional degree,Medicine,,,,,Did not serve,,
Morse,Frank,Bradford,,,08/07/1921,12/18/1994,M,U.S. Representative,Republican,MA,5,01/03/1961,05/01/1972,Congregationalist,White,Professional degree,Congressional Aide,Education,Law,,,Army,,
Morton,Rogers,Clark Ballard,,,09/19/1914,04/19/1979,M,U.S. Representative,Republican,MD,1,01/09/1963,01/29/1971,Episcopalian,White,Bachelor's degree,Agriculture,Business or banking,Public service/politics,,,Army,,
Mosher,Charles,Adams,,,05/07/1906,11/16/1984,M,U.S. Representative,Republican,OH,13,01/03/1961,01/03/1977,Congregationalist,White,Bachelor's degree,Journalism,,,,,Did not serve,,
Moss,Frank,Edward,,,09/23/1911,01/29/2003,M,U.S. Senator,Democrat,UT,,01/07/1959,01/03/1977,Mormon,White,Professional degree,Law,,,,,Air Force Reserve,,
Moss,John,Emerson,Jr.,,04/13/1915,12/05/1997,M,U.S. Representative,Democrat,CA,3,01/03/1953,01/03/1979,Protestant,White,High School graduate,Business or banking,Misc.,Real Estate,,,Navy,,
Mundt,Karl,Earl,,,06/03/1900,08/16/1974,M,U.S. Senator,Republican,SD,,12/31/1948,01/03/1973,Methodist,White,Master's degree,Business or banking,Education,Real Estate,,,Did not serve,,
Murphy,John,Michael,,,08/03/1926,05/25/2015,M,U.S. Representative,Democrat,NY,16,01/09/1963,01/02/1973,Christian,White,Bachelor's degree,Law,Military,,,,Army,,
Murphy,Morgan,Francis,,,04/16/1932,,M,U.S. Representative,Democrat,IL,3,01/21/1971,01/02/1973,Christian,White,Professional degree,Law,,,,,Marine Corps,,
Muskie,Edmund,Sixtus,,,03/28/1914,03/26/1996,M,U.S. Senator,Democrat,ME,,01/07/1959,01/03/1981,Roman Catholic,White,Professional degree,Law,,,,,Navy Reserve,,
Natcher,William,Huston,,,09/11/1909,03/29/1994,M,U.S. Representative,Democrat,KY,2,08/01/1953,03/29/1994,Baptist,White,Professional degree,Law,,,,,Navy,,
Nedzi,Lucien,Norbert,,,05/28/1925,,M,U.S. Representative,Democrat,MI,14,01/04/1965,01/03/1981,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Army Corps of Engineers,First West Virginia Volunteer Infantry,First West Virginia Volunteer Infantry
Nelsen,Ancher,,,,10/11/1904,11/30/1992,M,U.S. Representative,Republican,MN,2,01/07/1959,01/03/1975,Lutheran,White,High School graduate,Agriculture,,,,,Army,Did not serve,
Nelson,Gaylord,Anton,,,06/04/1916,07/03/2005,M,U.S. Senator,Democrat,WI,,01/09/1963,01/03/1981,Methodist,White,Professional degree,Law,,,,,Army,,
Nichols,William,Flynt,,Bill,10/16/1918,12/13/1988,M,U.S. Representative,Democrat,AL,4,01/10/1967,01/02/1973,Methodist,White,Master's degree,Agriculture,,,,,Army,,
Nix,Robert,Nelson Cornelius,Sr.,,08/09/1905,06/22/1987,M,U.S. Representative,Democrat,PA,2,01/09/1963,01/03/1979,Baptist,African American,Professional degree,Law,,,,,Did not serve,,
Nixon,Richard,Milhous,,,01/09/1913,04/22/1994,M,U.S. President,Republican,,,01/20/1969,08/09/1974,Quaker,White,Professional degree,Law,,,,,Navy,,
Nunn,Samuel,Augustus,,,09/08/1938,,M,U.S. Senator,Democrat,GA,,11/08/1972,01/03/1997,Methodist,White,Professional degree,Agriculture,Law,,,,Coast Guard,,
Obey,David,Ross,,,10/03/1938,,M,U.S. Representative,Democrat,WI,7,04/01/1969,01/03/2011,Roman Catholic,White,Master's degree,Real Estate,,,,,Did not serve,,
O'Hara,James,Grant,,,11/08/1925,03/13/1989,M,U.S. Representative,Democrat,MI,12,01/04/1965,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Army,,
O'Konski,Alvin,Edward,,,05/26/1904,07/08/1987,M,U.S. Representative,Republican,WI,10,01/03/1945,01/03/1973,Roman Catholic,White,Bachelor's degree,Education,Journalism,,,,Did not serve,,
Olsen,Arnold,,,,12/17/1916,10/11/1990,M,U.S. Representative,Democrat,MT,1,01/03/1961,01/03/1973,Methodist,White,Professional degree,Law,,,,,Navy,,
O'Neal,Maston,Emmett,Jr.,,07/19/1907,01/09/1990,M,U.S. Representative,Democrat,GA,2,01/04/1965,01/03/1972,Presbyterian,White,Bachelor's degree,Education,Law,,,,Navy Reserve,,
O'Neill,Thomas,Phillip,Jr.,Tip,12/09/1912,01/05/1994,M,U.S. Representative,Democrat,MA,8,01/09/1963,01/03/1987,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Packwood,Robert,William,,Bob,09/11/1932,,M,U.S. Senator,Republican,OR,,01/03/1969,10/01/1995,Unitarian,White,Professional degree,Law,,,,,Did not serve,,
Passman,Otto,Ernest,,,06/27/1900,08/13/1988,M,U.S. Representative,Democrat,LA,5,01/03/1947,01/03/1977,Baptist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Pastore,John,Orlando,,,03/17/1907,07/15/2000,M,U.S. Senator,Democrat,RI,,12/19/1950,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Air Force Reserve,Did not serve,
Patman,John,William Wright,,,08/06/1893,03/07/1976,M,U.S. Representative,Democrat,TX,1,01/03/1945,01/03/1977,Baptist,White,Professional degree,Agriculture,Law,,,,Army,,
Patten,Edward,James,,,08/22/1905,09/17/1994,M,U.S. Representative,Democrat,NJ,15,01/09/1963,01/03/1981,Christian,White,Professional degree,Business or banking,Education,Law,Public service/politics,,Did not serve,,
Pearson,James,Blackwood,,,05/07/1920,01/13/2009,M,U.S. Senator,Republican,KS,,02/05/1962,12/23/1978,Presbyterian,White,Professional degree,Law,,,,,Navy,,
Pell,Claiborne,de Borda,,,11/22/1918,01/01/2009,M,U.S. Senator,Democrat,RI,,01/03/1961,01/03/1997,Episcopalian,White,Master's degree,Business or banking,,,,,Coast Guard,,
Pelly,Thomas,Minor,,,08/22/1902,11/21/1973,M,U.S. Representative,Republican,WA,1,01/03/1953,01/03/1973,Episcopalian,White,High School graduate,Business or banking,Real Estate,,,,Did not serve,,
Pepper,Claude,Denson,,,09/08/1900,05/30/1989,M,U.S. Representative,Democrat,FL,11,01/10/1967,01/03/1973,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Percy,Charles,Harting,,,09/27/1919,09/17/2011,M,U.S. Senator,Republican,IL,,01/10/1967,01/03/1985,Christian Scientist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Perkins,Carl,Dewey,,,10/15/1912,08/03/1984,M,U.S. Representative,Democrat,KY,7,01/03/1949,08/03/1984,Baptist,White,Professional degree,Law,,,,,Army,,
Pettis,Jerry,Lyle,,,07/18/1916,02/14/1975,M,U.S. Representative,Republican,CA,33,01/10/1967,01/13/1975,Seventh-Day Adventist,White,Bachelor's degree,Agriculture,Business or banking,Education,,,Air Transport Command,,
Peyser,Peter,A.,,,09/07/1921,,M,U.S. Representative,Republican,NY,25,01/21/1971,01/02/1973,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Army,,
Philbin,Philip,Joseph,,,05/29/1898,06/14/1972,M,U.S. Representative,Democrat,MA,3,01/03/1945,01/03/1972,Roman Catholic,White,Professional degree,Agriculture,Business or banking,Congressional Aide,Law,,Navy,,
Pickle,James,Jarrell,,Jake,10/11/1913,06/18/2005,M,U.S. Representative,Democrat,TX,10,12/21/1963,01/03/1995,Methodist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Pike,Otis,Grey,,,08/31/1921,,M,U.S. Representative,Democrat,NY,1,01/03/1961,01/03/1979,Congregationalist,White,Professional degree,Law,Public service/politics,,,,Marine Corps,,
Pirnie,Alexander,,,,04/16/1903,06/12/1982,M,U.S. Representative,Republican,NY,32,01/09/1963,01/03/1973,Protestant,White,Professional degree,Law,,,,,Officers Reserve Corps,,
Poage,William,Robert,,,12/28/1899,01/03/1987,M,U.S. Representative,Democrat,TX,11,01/03/1945,01/03/1979,Unitarian,White,Professional degree,Agriculture,Education,,,,Did not serve,,
Podell,Bertram,L.,,,12/27/1925,08/17/2005,M,U.S. Representative,Democrat,NY,13,02/28/1968,01/03/1975,Jewish,White,Professional degree,Law,,,,,Navy,,
Poff,Richard,Harding,,,10/19/1923,06/28/2011,M,U.S. Representative,Republican,VA,6,01/03/1953,01/03/1973,Presbyterian,White,Professional degree,Law,,,,,Air Force,,
Powell,Walter,E.,,,04/25/1931,,M,U.S. Representative,Republican,OH,24,01/21/1971,01/02/1973,Presbyterian,White,Master's degree,Education,,,,,Did not serve,,
Preyer,Lunsford,Richardson,,,01/11/1919,04/03/2001,M,U.S. Representative,Democrat,NC,6,01/03/1969,01/03/1981,Presbyterian,White,Professional degree,Business or banking,Law,,,,Navy,,
Price,Charles,Melvin,,,01/01/1905,04/22/1988,M,U.S. Representative,Democrat,IL,24,01/03/1953,01/02/1973,Roman Catholic,White,High School graduate,Journalism,,,,,Army,,
Price,Robert,Dale,,,09/07/1927,08/24/2004,M,U.S. Representative,Republican,TX,18,01/10/1967,01/02/1973,Baptist,White,Bachelor's degree,Agriculture,,,,,Air Force,,
Prouty,Winston,Lewis,,,09/01/1906,09/10/1971,M,U.S. Senator,Republican,VT,,01/07/1959,09/10/1971,Congregationalist,White,High School graduate,Business or banking,,,,,Did not serve,,
Proxmire,William,,,,11/11/1915,12/15/2005,M,U.S. Senator,Democrat,WI,,08/28/1957,01/03/1989,Church of Christ,White,Master's degree,Acting/entertainer,Business or banking,Journalism,,,Army,,
Pryor,David,Hampton,,,08/29/1934,,M,U.S. Representative,Democrat,AR,4,01/10/1967,01/03/1973,Presbyterian,White,Professional degree,Journalism,Law,,,,Did not serve,,
Pucinski,Roman,Conrad,,,05/13/1919,09/25/2002,M,U.S. Representative,Democrat,IL,11,01/07/1959,01/03/1973,Roman Catholic,White,Unknown,Congressional Aide,Journalism,,,,Air Force,,
Purcell,Graham,Boynton,Jr.,,05/05/1919,12/26/2015,M,U.S. Representative,Democrat,TX,13,01/27/1962,01/03/1973,Presbyterian,White,Professional degree,Law,,,,,Army,,
Quie,Albert,Harold,,,09/18/1923,,M,U.S. Representative,Republican,MN,1,02/18/1958,01/03/1979,Lutheran,White,Bachelor's degree,Agriculture,,,,,Navy,,
Quillen,James,Henry,,,01/11/1916,11/02/2003,M,U.S. Representative,Republican,TN,1,01/09/1963,01/03/1997,Methodist,White,High School graduate,Business or banking,Journalism,Real Estate,,,Navy,,
Railsback,Thomas,Fisher,,,01/22/1932,,M,U.S. Representative,Republican,IL,19,01/10/1967,01/03/1983,Congregationalist,White,Professional degree,Law,,,,,Army,,
Randall,William,Joseph,,,07/16/1909,07/07/2000,M,U.S. Representative,Democrat,MO,4,03/03/1959,01/03/1977,Methodist,White,Professional degree,Law,,,,,Army,,
Randolph,Jennings,,,,03/08/1902,05/08/1998,M,U.S. Senator,Democrat,WV,,11/05/1958,01/03/1985,Baptist,White,Bachelor's degree,Aeronautics,Education,Journalism,,,Did not serve,,
Rangel,Charles,Bernard,,,06/11/1930,,M,U.S. Representative,Democrat,NY,18,01/21/1971,01/02/1973,Roman Catholic,African American,Bachelor's degree,Law,,,,,Army,,
Rarick,John,Richard,,,01/29/1924,,M,U.S. Representative,Democrat,LA,6,01/10/1967,01/03/1975,Protestant,White,Professional degree,Law,,,,,Army,,
Rees,Thomas,Mankell,,,03/26/1925,12/09/2003,M,U.S. Representative,Democrat,CA,26,01/10/1966,01/13/1975,Episcopalian,White,Bachelor's degree,Business or banking,Public service/politics,,,,Army,,
Reid,Charlotte,Thompson,,,09/27/1913,,F,U.S. Representative,Republican,IL,15,01/09/1963,01/03/1973,Congregationalist,White,High School graduate,Acting/entertainer,,,,,Did not serve,,
Reid,Ogden,Rogers,,,06/24/1925,,M,U.S. Representative,Republican,NY,26,01/09/1963,03/21/1972,Presbyterian,White,Bachelor's degree,Journalism,,,,,Army,,
Reid,Ogden,Rogers,,,06/24/1925,,M,U.S. Representative,Democrat,NY,26,03/22/1972,01/02/1973,Presbyterian,White,Bachelor's degree,Journalism,,,,,Army,,
Reifel,Benjamin,,,,09/19/1906,01/02/1990,M,U.S. Representative,Republican,SD,1,01/03/1961,01/03/1972,Episcopalian,Native American,Doctorate degree,Public service/politics,,,,,Army,,
Reuss,Henry,Schoellkopf,,,02/22/1912,01/12/2002,M,U.S. Representative,Democrat,WI,5,01/05/1955,01/03/1983,Episcopalian,White,Professional degree,Education,Law,,,,Army,,
Rhodes,John,Jacob,,,09/18/1916,08/24/2003,M,U.S. Representative,Republican,AZ,1,01/03/1953,01/03/1983,Methodist,White,Professional degree,Law,,,,,Air Force,,
Ribicoff,Abraham,Alexander,,,04/09/1910,02/22/1998,M,U.S. Senator,Democrat,CT,,01/09/1963,01/03/1981,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Riegle,Donald,Wayne,Jr.,,02/04/1938,,M,U.S. Representative,Republican,MI,7,01/10/1967,01/03/1973,Methodist,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Rivers,Lucius,Mendel,,,09/28/1905,12/28/1970,M,U.S. Representative,Democrat,SC,1,01/03/1945,01/28/1970,Episcopalian,White,Unknown,Law,,,,,Did not serve,,
