Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Lungren,Daniel,E.,,,09/22/1946,,M,U.S. Representative,Republican,CA,34,01/15/1979,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Madigan,Edward,R.,,,01/13/1936,12/07/1994,M,U.S. Representative,Republican,IL,21,01/03/1973,01/02/1983,Roman Catholic,White,Associate degree,Business or banking,,,,,Did not serve,,
Markey,Edward,J.,,,07/11/1946,,M,U.S. Representative,Democrat,MA,7,01/04/1977,01/03/2013,Roman Catholic,White,Professional degree,Law,,,,,Army Reserve,,
Marks,Marc,Lincoln,,,02/12/1927,,M,U.S. Representative,Republican,PA,24,01/04/1977,01/03/1983,Jewish,White,Professional degree,Law,,,,,Army Air Corps,,
Marlenee,Ronald,Charles,,,08/08/1935,,M,U.S. Representative,Republican,MT,2,01/04/1977,01/03/1993,Lutheran,White,Unknown,Agriculture,,,,,Did not serve,,
Marriott,David,Daniel,,,11/02/1939,,M,U.S. Representative,Republican,UT,2,01/04/1977,01/03/1985,Mormon,White,Bachelor's degree,Business or banking,,,,,Air National Guard,,
Martin,David,O'Brien,,,04/26/1944,,M,U.S. Representative,Republican,NY,30,01/05/1981,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Marine Corps,,
Martin,James,Grubbs,,,12/11/1935,,M,U.S. Representative,Republican,NC,9,01/03/1973,01/03/1985,Presbyterian,White,Doctorate degree,Education,,,,,Did not serve,,
Martin,Lynn,M.,,,12/26/1939,,F,U.S. Representative,Republican,IL,16,01/05/1981,01/03/1991,Roman Catholic,White,Bachelor's degree,Education,,,,,Did not serve,,
Mathias,Charles,McCurdy,Jr.,,07/24/1922,01/25/2010,M,U.S. Senator,Republican,MD,,01/03/1969,01/03/1987,Episcopalian,White,Professional degree,Law,,,,,Marine Corps,Navy,
Matsui,Robert,T.,,,09/17/1941,01/01/2005,M,U.S. Representative,Democrat,CA,3,01/15/1979,01/04/1993,Methodist,Asian American,Professional degree,Law,,,,,Did not serve,,
Matsunaga,Spark,Masayuki,,,10/08/1916,04/15/1990,M,U.S. Senator,Democrat,HI,,01/03/1977,04/15/1990,Episcopalian,Asian American,Professional degree,Law,,,,,Army,,
Mattingly,Mack,F.,,,01/07/1931,,M,U.S. Senator,Republican,GA,,01/05/1981,01/03/1987,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Air Force,,
Mattox,James,Albon,,,08/29/1943,11/20/2008,M,U.S. Representative,Democrat,TX,5,01/04/1977,01/03/1983,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Mavroules,Nicholas,James,,,11/01/1929,12/25/2003,M,U.S. Representative,Democrat,MA,6,01/15/1979,01/03/1993,Greek Orthodox,White,High School graduate,Misc.,,,,,Did not serve,,
Mazzoli,Romano,Louis,,,11/02/1932,,M,U.S. Representative,Democrat,KY,3,01/21/1971,01/03/1995,Roman Catholic,White,Professional degree,Education,Law,,,,Army,,
McClory,Robert,,,,01/31/1908,07/24/1988,M,U.S. Representative,Republican,IL,13,01/03/1973,01/03/1983,Protestant,White,Professional degree,Law,,,,,Marine Corps Reserve,,
McCloskey,Paul,Norton,Jr.,,09/29/1927,,M,U.S. Representative,Republican,CA,12,01/14/1975,01/03/1983,Presbyterian,White,Professional degree,Education,,,,,Marine Corps,,
McCollum,Bill,,Jr.,,07/12/1944,,M,U.S. Representative,Republican,FL,5,01/05/1981,01/04/1993,Episcopalian,White,Professional degree,Law,,,,,Reserve,,
McCurdy,David,K.,,,03/30/1950,,M,U.S. Representative,Democrat,OK,4,01/05/1981,01/03/1995,Lutheran,White,Professional degree,Law,,,,,Air Force Reserve,,
McDade,Joseph,Michael,,,09/29/1931,09/24/2017,M,U.S. Representative,Republican,PA,10,01/09/1963,01/03/1999,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McDonald,Lawrence,Patton,,,04/01/1935,09/01/1983,M,U.S. Representative,Democrat,GA,7,01/14/1975,09/01/1983,Methodist,White,Professional degree,Medicine,,,,,Navy,,
McEwen,Bob,,,,01/12/1950,,M,U.S. Representative,Republican,OH,6,01/05/1981,01/03/1993,Protestant,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
McGrath,Raymond,J.,,,03/27/1942,,M,U.S. Representative,Republican,NY,5,01/05/1981,01/03/1993,Roman Catholic,White,Master's degree,Education,Public service/politics,,,,Did not serve,,
McHugh,Matthew,Francis,,Matt,12/06/1938,,M,U.S. Representative,Democrat,NY,27,01/14/1975,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McKinney,Stewart,Brett,,,01/30/1931,05/07/1987,M,U.S. Representative,Republican,CT,4,01/21/1971,05/07/1987,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Air Force,,
Melcher,John,,,,09/06/1924,04/12/2018,M,U.S. Senator,Democrat,MT,,01/04/1977,01/03/1989,Roman Catholic,White,Professional degree,Agriculture,Medicine,,,,Army,,
Metzenbaum,Howard,Morton,,,06/04/1917,03/12/2008,M,U.S. Senator,Democrat,OH,,01/14/1975,01/03/1995,Jewish,White,Master's degree,Business or banking,Journalism,Law,,,Did not serve,,
Mica,Daniel,Andrew,,Dan,02/04/1944,,M,U.S. Representative,Democrat,FL,11,01/15/1979,01/02/1983,Roman Catholic,White,Bachelor's degree,Congressional Aide,Education,,,,Did not serve,,
Michel,Robert,Henry,,,03/02/1923,02/17/2017,M,U.S. Representative,Republican,IL,18,01/03/1957,01/03/1995,Apostolic Christian,White,Bachelor's degree,Congressional Aide,,,,,Army,,
Mikulski,Barbara,A.,,,07/20/1936,,F,U.S. Representative,Democrat,MD,3,01/04/1977,01/03/1987,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Miller,George,,,,05/17/1945,,M,U.S. Representative,Democrat,CA,7,01/14/1975,01/03/2013,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Mineta,Norman,Yoshio,,,11/12/1931,,M,U.S. Representative,Democrat,CA,13,01/14/1975,01/03/1993,Methodist,Asian American,Bachelor's degree,Business or banking,,,,,Army,,
Mitchell,Donald,Jerome,,,05/08/1923,09/27/2003,M,U.S. Representative,Republican,NY,31,01/03/1973,01/03/1983,Methodist,White,Master's degree,Medicine,,,,,Navy,,
Mitchell,George,John,,,08/20/1933,,M,U.S. Senator,Democrat,ME,,05/19/1980,01/03/1995,Roman Catholic,White,Professional degree,Law,,,,,Air Force,Navy,
Moakley,John,Joseph,,Joe,04/27/1927,05/28/2001,M,U.S. Representative,Democrat,MA,9,01/03/1973,05/28/2001,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Moffett,Anthony,Toby,,,08/18/1944,,M,U.S. Representative,Democrat,CT,6,01/14/1975,01/03/1983,Roman Catholic,White,Master's degree,Congressional Aide,Public service/politics,,,,Did not serve,,
Molinari,Guy,V.,,,11/23/1928,,M,U.S. Representative,Republican,NY,17,01/05/1981,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Marine Corps,,
Mollohan,Robert,Homer,,,09/18/1909,08/03/1999,M,U.S. Representative,Democrat,WV,1,01/03/1953,01/03/1983,Baptist,White,Unknown,Congressional Aide,Public service/politics,,,,Did not serve,,
Mondale,Walter,Fredrick,,Fritz,01/05/1928,,M,U.S. Vice President,Democrat,,,01/20/1977,01/20/1981,Presbyterian,White,Professional degree,Law,,,,,Army,,
Montgomery,Gillespie,V.,,Sonny,08/05/1920,05/12/2006,M,U.S. Representative,Democrat,MS,3,01/03/1973,01/03/1997,Episcopalian,White,Bachelor's degree,Business or banking,,,,,National Guard,,
Moore,William,Henson,III,,10/04/1939,,M,U.S. Representative,Republican,LA,6,01/07/1975,01/03/1987,Episcopalian,White,Professional degree,Law,,,,,Army,,
Morrison,Sidney,Wallace,,Sid,05/13/1933,,M,U.S. Representative,Republican,WA,4,01/05/1981,01/03/1993,Methodist,White,Bachelor's degree,Agriculture,Business or banking,,,,Army,,
Mottl,Ronald,Milton,,,02/06/1934,,M,U.S. Representative,Democrat,OH,23,01/14/1975,01/03/1983,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Moynihan,Daniel,Patrick,,,03/16/1927,03/11/2003,M,U.S. Senator,Democrat,NY,,01/04/1977,01/03/2001,Roman Catholic,White,Doctorate degree,Education,Journalism,,,,Reserve,,
Murkowski,Frank,Hughes,,,03/28/1933,,M,U.S. Senator,Republican,AK,,01/05/1981,12/02/2002,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Coast Guard,Marine Corps,
Murphy,Austin,J.,,,06/17/1927,,M,U.S. Representative,Democrat,PA,22,01/04/1977,01/04/1993,Roman Catholic,White,Professional degree,Law,,,,,Reserve,,
Murtha,John,Patrick,Jr.,,06/17/1932,02/08/2010,M,U.S. Representative,Democrat,PA,12,02/05/1974,02/08/2010,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
Napier,John,Light,,,05/16/1947,,M,U.S. Representative,Republican,SC,6,01/05/1981,01/03/1983,Presbyterian,White,Professional degree,Congressional Aide,Law,,,,Army Reserve,,
Natcher,William,Huston,,,09/11/1909,03/29/1994,M,U.S. Representative,Democrat,KY,2,08/01/1953,03/29/1994,Baptist,White,Professional degree,Law,,,,,Navy,,
Neal,Stephen,Lybrook,,,11/07/1934,,M,U.S. Representative,Democrat,NC,5,01/14/1975,01/03/1995,Presbyterian,White,Bachelor's degree,Business or banking,Real Estate,,,,Did not serve,,
Nelligan,James,L.,,,02/14/1929,,M,U.S. Representative,Republican,PA,11,01/05/1981,01/03/1983,Roman Catholic,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Nelson,Clarence,William,,Bill,09/29/1942,,M,U.S. Representative,Democrat,FL,9,01/15/1979,01/02/1983,Episcopalian,White,Professional degree,Law,,,,,Army Reserve,,
Nichols,William,Flynt,,Bill,10/16/1918,12/13/1988,M,U.S. Representative,Democrat,AL,3,01/03/1973,12/13/1988,Methodist,White,Master's degree,Agriculture,,,,,Army,,
Nickles,Donald,Lee,,,12/06/1948,,M,U.S. Senator,Republican,OK,,01/05/1981,01/03/2005,Christian,White,Bachelor's degree,Business or banking,,,,,Army National Guard,,
Nowak,Henry,James,,,02/21/1935,,M,U.S. Representative,Democrat,NY,37,01/14/1975,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Army,Reserve,
Nunn,Samuel,Augustus,,,09/08/1938,,M,U.S. Senator,Democrat,GA,,11/08/1972,01/03/1997,Methodist,White,Professional degree,Agriculture,Law,,,,Coast Guard,,
Oakar,Mary,Rose,,,03/05/1940,,F,U.S. Representative,Democrat,OH,20,01/04/1977,01/03/1993,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
Oberstar,James,Louis,,,09/10/1934,,M,U.S. Representative,Democrat,MN,8,01/14/1975,01/03/2011,Roman Catholic,White,Master's degree,Congressional Aide,Education,,,,Did not serve,,
Obey,David,Ross,,,10/03/1938,,M,U.S. Representative,Democrat,WI,7,04/01/1969,01/03/2011,Roman Catholic,White,Master's degree,Real Estate,,,,,Did not serve,,
O'Brien,George,Miller,,,06/17/1917,07/17/1986,M,U.S. Representative,Republican,IL,17,01/03/1973,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Army Air Corps,,
O'Neill,Thomas,Phillip,Jr.,Tip,12/09/1912,01/05/1994,M,U.S. Representative,Democrat,MA,8,01/09/1963,01/03/1987,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Ottinger,Richard,Lawrence,,,01/27/1929,,M,U.S. Representative,Democrat,NY,24,01/14/1975,01/02/1983,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Owens,Douglas,Wayne,,,05/02/1937,12/18/2002,M,U.S. Representative,Democrat,UT,2,01/03/1973,01/03/1993,Mormon,White,Bachelor's degree,Congressional Aide,Law,,,,Did not serve,,
Oxley,Michael,Garver,,,02/11/1944,01/01/2016,M,U.S. Representative,Republican,OH,4,06/25/1981,01/03/2007,Lutheran,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
Packwood,Robert,William,,Bob,09/11/1932,,M,U.S. Senator,Republican,OR,,01/03/1969,10/01/1995,Unitarian,White,Professional degree,Law,,,,,Did not serve,,
Panetta,Leon,Edward,,,06/28/1938,,M,U.S. Representative,Democrat,CA,16,01/04/1977,01/22/1993,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Parris,Stanford,E.,,,09/09/1929,03/27/2010,M,U.S. Representative,Republican,VA,8,01/03/1973,01/03/1991,Episcopalian,White,Professional degree,Aeronautics,Business or banking,Law,,,Air Force,Army,Army
Pashayan,Charles,,Jr.,Chip,03/27/1941,,M,U.S. Representative,Republican,CA,17,01/15/1979,01/03/1991,Episcopalian,White,Professional degree,Business or banking,Law,,,,Army,,
Patman,William,Nef,,,03/26/1927,12/09/2008,M,U.S. Representative,Democrat,TX,14,01/05/1981,01/03/1985,Methodist,White,Professional degree,Agriculture,Law,,,,Marine Corps,,
Patterson,Jerry,Mumford,,,10/25/1934,,M,U.S. Representative,Democrat,CA,38,01/14/1975,01/03/1985,Congregationalist,White,Professional degree,Law,,,,,Coast Guard,,
Paul,Ronald,Ernest,,Ron,08/20/1935,,M,U.S. Representative,Republican,TX,22,01/03/1979,01/03/1985,Protestant,White,Professional degree,Medicine,,,,,Air National Guard,,
Pease,Donald,J.,,Don,09/26/1931,07/28/2002,M,U.S. Representative,Democrat,OH,13,01/03/1977,01/03/1993,Methodist,White,Bachelor's degree,Journalism,,,,,Army,,
Pell,Claiborne,de Borda,,,11/22/1918,01/01/2009,M,U.S. Senator,Democrat,RI,,01/03/1961,01/03/1997,Episcopalian,White,Master's degree,Business or banking,,,,,Coast Guard,,
Pepper,Claude,Denson,,,09/08/1900,05/30/1989,M,U.S. Representative,Democrat,FL,14,01/03/1973,01/03/1983,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Percy,Charles,Harting,,,09/27/1919,09/17/2011,M,U.S. Senator,Republican,IL,,01/10/1967,01/03/1985,Christian Scientist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Perkins,Carl,Dewey,,,10/15/1912,08/03/1984,M,U.S. Representative,Democrat,KY,7,01/03/1949,08/03/1984,Baptist,White,Professional degree,Law,,,,,Army,,
Petri,Thomas,E.,,Tom,05/28/1940,,M,U.S. Representative,Republican,WI,6,04/03/1979,01/03/2015,Lutheran,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Peyser,Peter,A.,,,09/07/1921,,M,U.S. Representative,Democrat,NY,23,01/03/1979,01/02/1983,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Army,,
Pickle,James,Jarrell,,Jake,10/11/1913,06/18/2005,M,U.S. Representative,Democrat,TX,10,12/21/1963,01/03/1995,Methodist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Porter,John,Edward,,,06/01/1935,,M,U.S. Representative,Republican,IL,10,01/22/1980,01/03/2001,Presbyterian,White,Professional degree,Law,,,,,Army Reserve,,
Pressler,Larry,Lee,,,03/29/1942,,M,U.S. Senator,Republican,SD,,01/15/1979,01/03/1997,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Price,Charles,Melvin,,,01/01/1905,04/22/1988,M,U.S. Representative,Democrat,IL,23,01/03/1973,01/02/1983,Roman Catholic,White,High School graduate,Journalism,,,,,Army,,
Pritchard,Joel,McFee,,,05/05/1925,10/09/1997,M,U.S. Representative,Republican,WA,1,01/03/1973,01/03/1985,Presbyterian,White,High School graduate,Misc.,,,,,Army,,
Proxmire,William,,,,11/11/1915,12/15/2005,M,U.S. Senator,Democrat,WI,,08/28/1957,01/03/1989,Church of Christ,White,Master's degree,Acting/entertainer,Business or banking,Journalism,,,Army,,
Pryor,David,Hampton,,,08/29/1934,,M,U.S. Senator,Democrat,AR,,01/15/1979,01/03/1997,Presbyterian,White,Professional degree,Journalism,Law,,,,Did not serve,,
Quayle,J.,Danforth,,Dan,02/04/1947,,M,U.S. Senator,Republican,IN,,01/05/1981,01/03/1989,Presbyterian,White,Professional degree,Journalism,Law,,,,National Guard-Indiana,,
Quillen,James,Henry,,,01/11/1916,11/02/2003,M,U.S. Representative,Republican,TN,1,01/09/1963,01/03/1997,Methodist,White,High School graduate,Business or banking,Journalism,Real Estate,,,Navy,,
Rahall,Nick,J.,,,05/20/1949,,M,U.S. Representative,Democrat,WV,4,01/04/1977,01/04/1993,Presbyterian,White,Bachelor's degree,Business or banking,Misc.,,,,Did not serve,,
Railsback,Thomas,Fisher,,,01/22/1932,,M,U.S. Representative,Republican,IL,19,01/10/1967,01/03/1983,Congregationalist,White,Professional degree,Law,,,,,Army,,
Randolph,Jennings,,,,03/08/1902,05/08/1998,M,U.S. Senator,Democrat,WV,,11/05/1958,01/03/1985,Baptist,White,Bachelor's degree,Aeronautics,Education,Journalism,,,Did not serve,,
Rangel,Charles,Bernard,,,06/11/1930,,M,U.S. Representative,Democrat,NY,19,01/03/1973,01/02/1983,Roman Catholic,African American,Bachelor's degree,Law,,,,,Army,,
Ratchford,William,R.,,,05/24/1934,,M,U.S. Representative,Democrat,CT,5,01/15/1979,01/03/1985,Unitarian,White,Professional degree,Law,,,,,National Guard,,
Regula,Ralph,Straus,,,12/03/1924,07/19/2017,M,U.S. Representative,Republican,OH,16,01/03/1973,01/05/2009,Episcopalian,White,Professional degree,Business or banking,Education,Law,Public service/politics,,Navy,,
Reuss,Henry,Schoellkopf,,,02/22/1912,01/12/2002,M,U.S. Representative,Democrat,WI,5,01/05/1955,01/03/1983,Episcopalian,White,Professional degree,Education,Law,,,,Army,,
Rhodes,John,Jacob,,,09/18/1916,08/24/2003,M,U.S. Representative,Republican,AZ,1,01/03/1953,01/03/1983,Methodist,White,Professional degree,Law,,,,,Air Force,,
Richmond,Fredrick,William,,,11/15/1923,,M,U.S. Representative,Democrat,NY,14,01/14/1975,01/03/1983,Jewish,White,Bachelor's degree,Business or banking,,,,,Navy,,
Riegle,Donald,Wayne,Jr.,,02/04/1938,,M,U.S. Senator,Democrat,MI,,01/04/1977,01/03/1995,Methodist,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Ritter,Donald,Lawrence,,,10/21/1941,,M,U.S. Representative,Republican,PA,15,01/15/1979,01/03/1993,Unitarian,White,Doctorate degree,Education,Engineering,,,,Did not serve,,
Roberts,Charles,Patrick,,Pat,04/20/1936,,M,U.S. Representative,Republican,KS,1,01/05/1981,01/03/1997,Methodist,White,Bachelor's degree,Congressional Aide,Journalism,,,,Marine Corps,,
Roberts,Clint,R.,,,01/30/1935,,M,U.S. Representative,Republican,SD,2,01/05/1981,01/03/1983,Methodist,White,High School graduate,Agriculture,,,,,Did not serve,,
Robinson,James,Kenneth,,,05/14/1916,04/08/1990,M,U.S. Representative,Republican,VA,7,01/21/1971,01/03/1985,Quaker,White,Bachelor's degree,Agriculture,,,,,Army,,
Rodino,Peter,Wallace,Jr.,,06/07/1909,05/07/2005,M,U.S. Representative,Democrat,NJ,10,01/03/1949,01/03/1989,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Roemer,Charles,Elson,III,Buddy,10/04/1943,,M,U.S. Representative,Democrat,LA,4,01/05/1981,03/14/1988,Methodist,White,Master's degree,Agriculture,Business or banking,,,,Did not serve,,
Rogers,Harold,Dallas,,,12/31/1937,,M,U.S. Representative,Republican,KY,5,01/05/1981,01/03/2019,Baptist,White,Professional degree,Law,,,,,National Guard,,
Rose,Charles,Gradison,III,,08/10/1939,09/03/2012,M,U.S. Representative,Democrat,NC,7,01/03/1973,01/03/1997,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Rosenthal,Benjamin,Stanley,,,06/08/1923,01/04/1983,M,U.S. Representative,Democrat,NY,8,01/03/1963,01/04/1983,Jewish,White,Professional degree,Law,,,,,Army,,
Roth,Toby,,,,10/10/1938,,M,U.S. Representative,Republican,WI,8,01/15/1979,01/03/1997,Roman Catholic,White,Bachelor's degree,Real Estate,,,,,Army Reserve,,
Roth,William,V.,Jr.,,07/22/1921,12/13/2003,M,U.S. Senator,Republican,DE,,01/21/1971,01/03/2001,Episcopalian,White,Professional degree,Law,,,,,Army,,
Rousselot,John,Harbin,,,11/01/1927,05/11/2003,M,U.S. Representative,Republican,CA,26,01/03/1975,01/03/1983,Christian Scientist,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Roybal,Edward,Ross,,,02/10/1916,10/24/2005,M,U.S. Representative,Democrat,CA,25,01/14/1975,01/03/1993,Roman Catholic,Hispanic,Unknown,Public service/politics,,,,,Army,,
Rudd,Eldon,,,,07/15/1920,02/08/2002,M,U.S. Representative,Republican,AZ,4,01/04/1977,01/03/1987,Roman Catholic,White,Professional degree,Law,Law Enforcement,,,,Marine Corps,,
Rudman,Warren,Bruce,,,05/13/1930,11/19/2012,M,U.S. Senator,Republican,NH,,12/29/1980,01/03/1993,Jewish,White,Professional degree,Law,,,,,Army,,
Russo,Martin,Anthony,,Marty,01/23/1944,08/15/1989,M,U.S. Representative,Democrat,IL,3,01/14/1975,01/03/1993,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Sabo,Martin,Olav,,,02/28/1938,03/13/2016,M,U.S. Representative,Democrat,MN,5,01/15/1979,01/03/2007,Lutheran,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Santini,James,David,,,08/30/1937,09/22/2015,M,U.S. Representative,Democrat,NV,AL,01/14/1975,01/03/1983,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Sarbanes,Paul,Spyros,,,02/03/1933,,M,U.S. Senator,Democrat,MD,,01/21/1977,01/03/2007,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Sasser,James,Ralph,,Jim,09/30/1936,,M,U.S. Senator,Democrat,TN,,01/04/1977,01/03/1995,Methodist,White,Professional degree,Law,,,,,Marine Corps Reserve,,
Savage,Gus,,,,10/30/1925,10/30/2015,M,U.S. Representative,Democrat,IL,2,01/05/1981,01/03/1993,Baptist,African American,Bachelor's degree,Journalism,,,,,Army,,
Sawyer,Harold,S.,,,03/21/1920,04/03/2003,M,U.S. Representative,Republican,MI,5,01/04/1977,01/03/1985,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Scheuer,James,Haas,,,02/06/1920,08/30/2005,M,U.S. Representative,Democrat,NY,11,01/14/1975,01/02/1983,Jewish,White,Professional degree,Law,Public service/politics,,,,Army,,
Schmitt,Harrison,Hagan,,,07/03/1935,,M,U.S. Senator,Republican,NM,,01/04/1977,01/03/1983,Methodist,White,Doctorate degree,Aeronautics,,,,,NASA,,
Schneider,Claudine,C.,,,03/25/1947,,F,U.S. Representative,Republican,RI,2,01/05/1981,01/03/1991,Roman Catholic,White,Bachelor's degree,Acting/entertainer,,,,,Did not serve,,
Schroeder,Patricia,Scott,,,07/30/1940,,F,U.S. Representative,Democrat,CO,1,01/03/1973,01/03/1997,United Church of Christ,White,Professional degree,Education,Labor leader,Law,,,Did not serve,,
Schulze,Richard,Taylor,,,08/07/1929,,M,U.S. Representative,Republican,PA,5,01/14/1975,01/03/1993,Presbyterian,White,Unknown,Business or banking,,,,,Army,,
Schumer,Charles,Ellis,,,11/23/1950,,M,U.S. Representative,Democrat,NY,16,01/05/1981,01/02/1983,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Sensenbrenner,F.,James,Jr.,,06/14/1943,,M,U.S. Representative,Republican,WI,9,01/15/1979,01/03/2003,Episcopalian,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Shamansky,Robert,N.,,,04/18/1927,,M,U.S. Representative,Democrat,OH,12,01/05/1981,01/03/1983,Jewish,White,Professional degree,Business or banking,Law,,,,Army,,
Shannon,James,M.,,,04/04/1952,,M,U.S. Representative,Democrat,MA,5,01/15/1979,01/03/1985,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Sharp,Philip,R.,,,07/15/1942,,M,U.S. Representative,Democrat,IN,10,01/14/1975,01/02/1983,Methodist,White,Doctorate degree,Congressional Aide,Education,,,,Did not serve,,
Shaw,E.,Clay,Jr.,,04/19/1939,,M,U.S. Representative,Republican,FL,12,01/05/1981,01/02/1983,Roman Catholic,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Shelby,Richard,C.,,,05/06/1934,,M,U.S. Representative,Democrat,AL,7,01/15/1979,01/03/1987,Presbyterian,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Shumway,Norman,D.,,,07/28/1934,,M,U.S. Representative,Republican,CA,14,01/15/1979,01/03/1991,Mormon,White,Professional degree,Law,,,,,Did not serve,,
Shuster,E.,G.,,Bud,01/23/1932,,M,U.S. Representative,Republican,PA,9,01/03/1973,02/03/2001,United Church of Christ,White,Doctorate degree,Business or banking,,,,,Army,,
Siljander,Mark,D.,,,06/11/1951,,M,U.S. Representative,Republican,MI,4,04/21/1981,01/03/1987,Christian,White,Master's degree,Business or banking,,,,,Did not serve,,
Simon,Paul,Martin,,,11/29/1928,12/09/2003,M,U.S. Representative,Democrat,IL,24,01/14/1975,01/03/1983,Lutheran,White,Unknown,Acting/entertainer,Journalism,,,,Army,,
Simpson,Alan,K.,,,09/02/1931,,M,U.S. Senator,Republican,WY,,01/15/1979,01/03/1997,Episcopalian,White,Professional degree,Law,,,,,Army,,
Skeen,Joseph,Richard,,,06/30/1927,12/07/2003,M,U.S. Representative,Republican,NM,2,01/05/1981,01/03/2003,Roman Catholic,White,Bachelor's degree,Aeronautics,Agriculture,Engineering,,,Air Force Reserve,Navy,Navy
Smith,Albert,Lee,Jr.,,08/31/1931,08/12/1997,M,U.S. Representative,Republican,AL,6,01/05/1981,01/03/1983,Baptist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Smith,Christopher,H.,,,03/04/1953,,M,U.S. Representative,Republican,NJ,4,01/05/1981,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Smith,Dennis,Alan,,Denny,01/19/1938,,M,U.S. Representative,Republican,OR,2,01/05/1981,01/02/1983,Protestant,White,Bachelor's degree,Aeronautics,Journalism,,,,Air Force,Air National Guard,Air National Guard
Smith,Joseph,F.,,,01/24/1920,05/14/1999,M,U.S. Representative,Democrat,PA,3,07/21/1981,01/02/1983,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Smith,Neal,Edward,,,03/23/1920,,M,U.S. Representative,Democrat,IA,4,01/03/1973,01/03/1995,Methodist,White,Professional degree,Agriculture,Law,,,,Army Air Corps,,
Smith,Virginia,Dodd,,,06/30/1911,01/23/2006,F,U.S. Representative,Republican,NE,3,01/14/1975,01/03/1991,Methodist,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Snowe,Olympia,Jean,,,02/21/1947,,F,U.S. Representative,Republican,ME,2,01/15/1979,01/03/1995,Greek Orthodox,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Snyder,Marion,Gene,,,01/26/1928,08/05/1972,M,U.S. Representative,Republican,KY,4,01/10/1967,01/03/1987,Lutheran,White,Professional degree,Agriculture,Law,Real Estate,,,Did not serve,,
Solarz,Stephen,Joshua,,,09/12/1940,,M,U.S. Representative,Democrat,NY,13,01/14/1975,01/03/1993,Jewish,White,Master's degree,Public service/politics,,,,,Did not serve,,
Solomon,Gerald,B. H.,,,08/14/1930,10/26/2001,M,U.S. Representative,Republican,NY,29,01/15/1979,01/02/1983,Presbyterian,White,Unknown,Business or banking,,,,,Marine Corps,,
Specter,Arlen,,,,02/12/1930,10/14/2012,M,U.S. Senator,Republican,PA,,01/05/1981,04/29/2009,Jewish,White,Professional degree,Education,Law,,,,Air Force,,
