Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
McCain,John,Sidney,III,,08/29/1936,08/25/2018,M,U.S. Representative,Republican,AZ,1,01/03/1983,01/03/1987,Episcopalian,White,Bachelor's degree,Business or banking,Military,,,,Navy,,
McCandless,Alfred,A.,,Al,07/23/1927,,M,U.S. Representative,Republican,CA,37,01/03/1983,01/04/1993,Protestant,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
McCloskey,Francis,X.,,Frank,06/12/1939,11/02/2003,M,U.S. Representative,Democrat,IN,8,01/03/1983,01/03/1995,Roman Catholic,White,Professional degree,Journalism,Law,,,,Air Force,Navy,Reserve
McCollum,Bill,,Jr.,,07/12/1944,,M,U.S. Representative,Republican,FL,5,01/05/1981,01/04/1993,Episcopalian,White,Professional degree,Law,,,,,Reserve,,
McConnell,Addison,Mitchell,,Mitch,02/20/1942,,M,U.S. Senator,Republican,KY,,01/03/1985,01/03/2021,Baptist,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
McCurdy,David,K.,,,03/30/1950,,M,U.S. Representative,Democrat,OK,4,01/05/1981,01/03/1995,Lutheran,White,Professional degree,Law,,,,,Air Force Reserve,,
McDade,Joseph,Michael,,,09/29/1931,09/24/2017,M,U.S. Representative,Republican,PA,10,01/09/1963,01/03/1999,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McEwen,Bob,,,,01/12/1950,,M,U.S. Representative,Republican,OH,6,01/05/1981,01/03/1993,Protestant,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
McGrath,Raymond,J.,,,03/27/1942,,M,U.S. Representative,Republican,NY,5,01/05/1981,01/03/1993,Roman Catholic,White,Master's degree,Education,Public service/politics,,,,Did not serve,,
McHugh,Matthew,Francis,,Matt,12/06/1938,,M,U.S. Representative,Democrat,NY,28,01/03/1983,01/03/1993,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
McKernan,John,R.,Jr.,,05/20/1948,,M,U.S. Representative,Republican,ME,1,01/03/1983,01/03/1987,Protestant,White,Professional degree,Law,,,,,Army National Guard,,
McKinney,Stewart,Brett,,,01/30/1931,05/07/1987,M,U.S. Representative,Republican,CT,4,01/21/1971,05/07/1987,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Air Force,,
McMillan,J.,Alex,III,,05/09/1932,,M,U.S. Representative,Republican,NC,9,01/03/1985,01/03/1995,Presbyterian,White,Master's degree,Business or banking,,,,,Army,Navy,
Melcher,John,,,,09/06/1924,04/12/2018,M,U.S. Senator,Democrat,MT,,01/04/1977,01/03/1989,Roman Catholic,White,Professional degree,Agriculture,Medicine,,,,Army,,
Metzenbaum,Howard,Morton,,,06/04/1917,03/12/2008,M,U.S. Senator,Democrat,OH,,01/14/1975,01/03/1995,Jewish,White,Master's degree,Business or banking,Journalism,Law,,,Did not serve,,
Meyers,Jan,,,,07/20/1928,,F,U.S. Representative,Republican,KS,3,01/03/1985,01/03/1997,Methodist,White,Bachelor's degree,Misc.,Public service/politics,,,,Did not serve,,
Mica,Daniel,Andrew,,Dan,02/04/1944,,M,U.S. Representative,Democrat,FL,14,01/03/1983,01/03/1989,Roman Catholic,White,Bachelor's degree,Congressional Aide,Education,,,,Did not serve,,
Michel,Robert,Henry,,,03/02/1923,02/17/2017,M,U.S. Representative,Republican,IL,18,01/03/1957,01/03/1995,Apostolic Christian,White,Bachelor's degree,Congressional Aide,,,,,Army,,
Mikulski,Barbara,A.,,,07/20/1936,,F,U.S. Representative,Democrat,MD,3,01/04/1977,01/03/1987,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Miller,George,,,,05/17/1945,,M,U.S. Representative,Democrat,CA,7,01/14/1975,01/03/2013,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Miller,John,R.,,,05/23/1938,10/04/2017,M,U.S. Representative,Republican,WA,1,01/03/1985,01/03/1993,Jewish,White,Professional degree,Education,Law,,,,Army,,
Mineta,Norman,Yoshio,,,11/12/1931,,M,U.S. Representative,Democrat,CA,13,01/14/1975,01/03/1993,Methodist,Asian American,Bachelor's degree,Business or banking,,,,,Army,,
Mitchell,George,John,,,08/20/1933,,M,U.S. Senator,Democrat,ME,,05/19/1980,01/03/1995,Roman Catholic,White,Professional degree,Law,,,,,Air Force,Navy,
Moakley,John,Joseph,,Joe,04/27/1927,05/28/2001,M,U.S. Representative,Democrat,MA,9,01/03/1973,05/28/2001,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Molinari,Guy,V.,,,11/23/1928,,M,U.S. Representative,Republican,NY,14,01/03/1983,01/01/1990,Roman Catholic,White,Professional degree,Law,,,,,Marine Corps,,
Mollohan,Alan,B.,,,05/14/1943,,M,U.S. Representative,Democrat,WV,1,01/03/1983,01/03/2011,Baptist,White,Professional degree,Law,,,,,Army Reserve,,
Monson,David,Smith,,,06/20/1945,,M,U.S. Representative,Republican,UT,2,01/03/1985,01/03/1987,Mormon,White,Bachelor's degree,Business or banking,,,,,Active duty,Air National Guard-Utah,Army
Montgomery,Gillespie,V.,,Sonny,08/05/1920,05/12/2006,M,U.S. Representative,Democrat,MS,3,01/03/1973,01/03/1997,Episcopalian,White,Bachelor's degree,Business or banking,,,,,National Guard,,
Moody,James,P.,,Jim,09/02/1935,,M,U.S. Representative,Democrat,WI,5,01/03/1983,01/03/1993,Protestant,White,Doctorate degree,Public service/politics,,,,,Did not serve,,
Moore,William,Henson,III,,10/04/1939,,M,U.S. Representative,Republican,LA,6,01/07/1975,01/03/1987,Episcopalian,White,Professional degree,Law,,,,,Army,,
Morrison,Bruce,A.,,,10/08/1944,,M,U.S. Representative,Democrat,CT,3,01/03/1983,01/03/1991,Lutheran,White,Professional degree,Law,,,,,Did not serve,,
Morrison,Sidney,Wallace,,Sid,05/13/1933,,M,U.S. Representative,Republican,WA,4,01/05/1981,01/03/1993,Methodist,White,Bachelor's degree,Agriculture,Business or banking,,,,Army,,
Moynihan,Daniel,Patrick,,,03/16/1927,03/11/2003,M,U.S. Senator,Democrat,NY,,01/04/1977,01/03/2001,Roman Catholic,White,Doctorate degree,Education,Journalism,,,,Reserve,,
Mrazek,Robert,J.,,,11/06/1945,,M,U.S. Representative,Democrat,NY,3,01/03/1983,01/03/1993,Methodist,White,Bachelor's degree,Congressional Aide,,,,,Army,Navy,
Murkowski,Frank,Hughes,,,03/28/1933,,M,U.S. Senator,Republican,AK,,01/05/1981,12/02/2002,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Coast Guard,Marine Corps,
Murphy,Austin,J.,,,06/17/1927,,M,U.S. Representative,Democrat,PA,22,01/04/1977,01/04/1993,Roman Catholic,White,Professional degree,Law,,,,,Reserve,,
Murtha,John,Patrick,Jr.,,06/17/1932,02/08/2010,M,U.S. Representative,Democrat,PA,12,02/05/1974,02/08/2010,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
Natcher,William,Huston,,,09/11/1909,03/29/1994,M,U.S. Representative,Democrat,KY,2,08/01/1953,03/29/1994,Baptist,White,Professional degree,Law,,,,,Navy,,
Neal,Stephen,Lybrook,,,11/07/1934,,M,U.S. Representative,Democrat,NC,5,01/14/1975,01/03/1995,Presbyterian,White,Bachelor's degree,Business or banking,Real Estate,,,,Did not serve,,
Nelson,Clarence,William,,Bill,09/29/1942,,M,U.S. Representative,Democrat,FL,11,01/03/1983,01/03/1991,Episcopalian,White,Professional degree,Law,,,,,Army Reserve,,
Nichols,William,Flynt,,Bill,10/16/1918,12/13/1988,M,U.S. Representative,Democrat,AL,3,01/03/1973,12/13/1988,Methodist,White,Master's degree,Agriculture,,,,,Army,,
Nickles,Donald,Lee,,,12/06/1948,,M,U.S. Senator,Republican,OK,,01/05/1981,01/03/2005,Christian,White,Bachelor's degree,Business or banking,,,,,Army National Guard,,
Nielson,Howard,Curtis,,,09/12/1924,,M,U.S. Representative,Republican,UT,3,01/03/1983,01/03/1991,Mormon,White,Doctorate degree,Education,,,,,Air Force,,
Nowak,Henry,James,,,02/21/1935,,M,U.S. Representative,Democrat,NY,33,01/03/1983,01/03/1993,Roman Catholic,White,Professional degree,Law,,,,,Army,Reserve,
Nunn,Samuel,Augustus,,,09/08/1938,,M,U.S. Senator,Democrat,GA,,11/08/1972,01/03/1997,Methodist,White,Professional degree,Agriculture,Law,,,,Coast Guard,,
Oakar,Mary,Rose,,,03/05/1940,,F,U.S. Representative,Democrat,OH,20,01/04/1977,01/03/1993,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
Oberstar,James,Louis,,,09/10/1934,,M,U.S. Representative,Democrat,MN,8,01/14/1975,01/03/2011,Roman Catholic,White,Master's degree,Congressional Aide,Education,,,,Did not serve,,
Obey,David,Ross,,,10/03/1938,,M,U.S. Representative,Democrat,WI,7,04/01/1969,01/03/2011,Roman Catholic,White,Master's degree,Real Estate,,,,,Did not serve,,
O'Brien,George,Miller,,,06/17/1917,07/17/1986,M,U.S. Representative,Republican,IL,4,01/03/1983,07/17/1986,Roman Catholic,White,Professional degree,Law,,,,,Army Air Corps,,
Olin,James,R.,,Jim,02/28/1920,07/29/2006,M,U.S. Representative,Democrat,VA,6,01/03/1983,01/03/1993,Unitarian,White,Bachelor's degree,Business or banking,,,,,Army,Students' Training Corps,
O'Neill,Thomas,Phillip,Jr.,Tip,12/09/1912,01/05/1994,M,U.S. Representative,Democrat,MA,8,01/09/1963,01/03/1987,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Ortiz,Solomon,Porfirio,,,06/03/1937,,M,U.S. Representative,Democrat,TX,27,01/03/1983,01/03/2011,Methodist,Hispanic,Unknown,Law Enforcement,,,,,Did not serve,,
Owens,Douglas,Wayne,,,05/02/1937,12/18/2002,M,U.S. Representative,Democrat,UT,2,01/03/1973,01/03/1993,Mormon,White,Bachelor's degree,Congressional Aide,Law,,,,Did not serve,,
Owens,Major,Robert Odell,,,06/28/1936,,M,U.S. Representative,Democrat,NY,12,01/03/1983,01/04/1993,Baptist,African American,Master's degree,Education,,,,,Did not serve,,
Oxley,Michael,Garver,,,02/11/1944,01/01/2016,M,U.S. Representative,Republican,OH,4,06/25/1981,01/03/2007,Lutheran,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
Packard,Ronald,C.,,Ron,01/19/1931,,M,U.S. Representative,Republican,CA,43,01/03/1983,01/04/1993,Mormon,White,Professional degree,Medicine,,,,,Navy,,
Packwood,Robert,William,,Bob,09/11/1932,,M,U.S. Senator,Republican,OR,,01/03/1969,10/01/1995,Unitarian,White,Professional degree,Law,,,,,Did not serve,,
Panetta,Leon,Edward,,,06/28/1938,,M,U.S. Representative,Democrat,CA,16,01/04/1977,01/22/1993,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Parris,Stanford,E.,,,09/09/1929,03/27/2010,M,U.S. Representative,Republican,VA,8,01/03/1973,01/03/1991,Episcopalian,White,Professional degree,Aeronautics,Business or banking,Law,,,Air Force,Army,Army
Pashayan,Charles,,Jr.,Chip,03/27/1941,,M,U.S. Representative,Republican,CA,17,01/15/1979,01/03/1991,Episcopalian,White,Professional degree,Business or banking,Law,,,,Army,,
Pease,Donald,J.,,Don,09/26/1931,07/28/2002,M,U.S. Representative,Democrat,OH,13,01/03/1977,01/03/1993,Methodist,White,Bachelor's degree,Journalism,,,,,Army,,
Pell,Claiborne,de Borda,,,11/22/1918,01/01/2009,M,U.S. Senator,Democrat,RI,,01/03/1961,01/03/1997,Episcopalian,White,Master's degree,Business or banking,,,,,Coast Guard,,
Penny,Timothy,J.,,,11/19/1951,,M,U.S. Representative,Democrat,MN,1,01/03/1983,01/03/1995,Lutheran,White,Bachelor's degree,Business or banking,,,,,Navy Reserve,,
Pepper,Claude,Denson,,,09/08/1900,05/30/1989,M,U.S. Representative,Democrat,FL,18,01/03/1983,05/30/1989,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Perkins,Carl,C.,,Chris,08/06/1954,,M,U.S. Representative,Democrat,KY,7,11/06/1984,01/03/1993,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Petri,Thomas,E.,,Tom,05/28/1940,,M,U.S. Representative,Republican,WI,6,04/03/1979,01/03/2015,Lutheran,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Pickle,James,Jarrell,,Jake,10/11/1913,06/18/2005,M,U.S. Representative,Democrat,TX,10,12/21/1963,01/03/1995,Methodist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Porter,John,Edward,,,06/01/1935,,M,U.S. Representative,Republican,IL,10,01/22/1980,01/03/2001,Presbyterian,White,Professional degree,Law,,,,,Army Reserve,,
Pressler,Larry,Lee,,,03/29/1942,,M,U.S. Senator,Republican,SD,,01/15/1979,01/03/1997,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Price,Charles,Melvin,,,01/01/1905,04/22/1988,M,U.S. Representative,Democrat,IL,21,01/03/1983,04/22/1988,Roman Catholic,White,High School graduate,Journalism,,,,,Army,,
Proxmire,William,,,,11/11/1915,12/15/2005,M,U.S. Senator,Democrat,WI,,08/28/1957,01/03/1989,Church of Christ,White,Master's degree,Acting/entertainer,Business or banking,Journalism,,,Army,,
Pryor,David,Hampton,,,08/29/1934,,M,U.S. Senator,Democrat,AR,,01/15/1979,01/03/1997,Presbyterian,White,Professional degree,Journalism,Law,,,,Did not serve,,
Quayle,J.,Danforth,,Dan,02/04/1947,,M,U.S. Senator,Republican,IN,,01/05/1981,01/03/1989,Presbyterian,White,Professional degree,Journalism,Law,,,,National Guard-Indiana,,
Quillen,James,Henry,,,01/11/1916,11/02/2003,M,U.S. Representative,Republican,TN,1,01/09/1963,01/03/1997,Methodist,White,High School graduate,Business or banking,Journalism,Real Estate,,,Navy,,
Rahall,Nick,J.,,,05/20/1949,,M,U.S. Representative,Democrat,WV,4,01/04/1977,01/04/1993,Presbyterian,White,Bachelor's degree,Business or banking,Misc.,,,,Did not serve,,
Rangel,Charles,Bernard,,,06/11/1930,,M,U.S. Representative,Democrat,NY,16,01/03/1983,01/04/1993,Roman Catholic,African American,Bachelor's degree,Law,,,,,Army,,
Ray,Richard,Belmont,,,02/02/1927,05/29/1999,M,U.S. Representative,Democrat,GA,3,01/03/1983,01/03/1993,Methodist,White,High School graduate,Agriculture,Congressional Aide,Misc.,,,Navy,,
Regula,Ralph,Straus,,,12/03/1924,07/19/2017,M,U.S. Representative,Republican,OH,16,01/03/1973,01/05/2009,Episcopalian,White,Professional degree,Business or banking,Education,Law,Public service/politics,,Navy,,
Reid,Harry,M.,,,12/02/1939,,M,U.S. Representative,Democrat,NV,1,01/03/1983,01/03/1987,Mormon,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Richardson,William,Blaine,,Bill,11/15/1947,,M,U.S. Representative,Democrat,NM,3,01/03/1983,02/13/1997,Roman Catholic,Hispanic,Master's degree,Business or banking,Congressional Aide,,,,Did not serve,,
Ridge,Thomas,Joseph,,Tom,08/26/1945,,M,U.S. Representative,Republican,PA,21,01/03/1983,01/03/1995,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Riegle,Donald,Wayne,Jr.,,02/04/1938,,M,U.S. Senator,Democrat,MI,,01/04/1977,01/03/1995,Methodist,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Ritter,Donald,Lawrence,,,10/21/1941,,M,U.S. Representative,Republican,PA,15,01/15/1979,01/03/1993,Unitarian,White,Doctorate degree,Education,Engineering,,,,Did not serve,,
Roberts,Charles,Patrick,,Pat,04/20/1936,,M,U.S. Representative,Republican,KS,1,01/05/1981,01/03/1997,Methodist,White,Bachelor's degree,Congressional Aide,Journalism,,,,Marine Corps,,
Robinson,Tommy,F.,,,03/07/1942,,M,U.S. Representative,Democrat,AR,2,01/03/1985,01/03/1989,Methodist,White,Bachelor's degree,Law Enforcement,,,,,Navy,,
Rockefeller,John,D.,,Jay,06/18/1937,,M,U.S. Senator,Democrat,WV,,01/03/1985,01/03/2015,Presbyterian,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Rodino,Peter,Wallace,Jr.,,06/07/1909,05/07/2005,M,U.S. Representative,Democrat,NJ,10,01/03/1949,01/03/1989,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Roemer,Charles,Elson,III,Buddy,10/04/1943,,M,U.S. Representative,Democrat,LA,4,01/05/1981,03/14/1988,Methodist,White,Master's degree,Agriculture,Business or banking,,,,Did not serve,,
Rogers,Harold,Dallas,,,12/31/1937,,M,U.S. Representative,Republican,KY,5,01/05/1981,01/03/2019,Baptist,White,Professional degree,Law,,,,,National Guard,,
Rose,Charles,Gradison,III,,08/10/1939,09/03/2012,M,U.S. Representative,Democrat,NC,7,01/03/1973,01/03/1997,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Roth,Toby,,,,10/10/1938,,M,U.S. Representative,Republican,WI,8,01/15/1979,01/03/1997,Roman Catholic,White,Bachelor's degree,Real Estate,,,,,Army Reserve,,
Roth,William,V.,Jr.,,07/22/1921,12/13/2003,M,U.S. Senator,Republican,DE,,01/21/1971,01/03/2001,Episcopalian,White,Professional degree,Law,,,,,Army,,
Rowland,James,Roy,Jr.,,02/03/1926,,M,U.S. Representative,Democrat,GA,8,01/03/1983,01/03/1995,Methodist,White,Professional degree,Medicine,,,,,Army,,
Rowland,John,G.,,,05/24/1957,,M,U.S. Representative,Republican,CT,5,01/03/1985,01/03/1991,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Roybal,Edward,Ross,,,02/10/1916,10/24/2005,M,U.S. Representative,Democrat,CA,25,01/14/1975,01/03/1993,Roman Catholic,Hispanic,Unknown,Public service/politics,,,,,Army,,
Rudd,Eldon,,,,07/15/1920,02/08/2002,M,U.S. Representative,Republican,AZ,4,01/04/1977,01/03/1987,Roman Catholic,White,Professional degree,Law,Law Enforcement,,,,Marine Corps,,
Rudman,Warren,Bruce,,,05/13/1930,11/19/2012,M,U.S. Senator,Republican,NH,,12/29/1980,01/03/1993,Jewish,White,Professional degree,Law,,,,,Army,,
Russo,Martin,Anthony,,Marty,01/23/1944,08/15/1989,M,U.S. Representative,Democrat,IL,3,01/14/1975,01/03/1993,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Sabo,Martin,Olav,,,02/28/1938,03/13/2016,M,U.S. Representative,Democrat,MN,5,01/15/1979,01/03/2007,Lutheran,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Sarbanes,Paul,Spyros,,,02/03/1933,,M,U.S. Senator,Democrat,MD,,01/21/1977,01/03/2007,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Sasser,James,Ralph,,Jim,09/30/1936,,M,U.S. Senator,Democrat,TN,,01/04/1977,01/03/1995,Methodist,White,Professional degree,Law,,,,,Marine Corps Reserve,,
Savage,Gus,,,,10/30/1925,10/30/2015,M,U.S. Representative,Democrat,IL,2,01/05/1981,01/03/1993,Baptist,African American,Bachelor's degree,Journalism,,,,,Army,,
Saxton,H.,James,,,01/22/1943,,M,U.S. Representative,Republican,NJ,13,01/03/1985,01/04/1993,Methodist,White,Bachelor's degree,Education,Real Estate,,,,Did not serve,,
Schaefer,Dan,L.,,,01/25/1936,04/16/2006,M,U.S. Representative,Republican,CO,6,03/29/1983,01/03/1999,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
Scheuer,James,Haas,,,02/06/1920,08/30/2005,M,U.S. Representative,Democrat,NY,8,01/03/1983,01/03/1993,Jewish,White,Professional degree,Law,Public service/politics,,,,Army,,
Schneider,Claudine,C.,,,03/25/1947,,F,U.S. Representative,Republican,RI,2,01/05/1981,01/03/1991,Roman Catholic,White,Bachelor's degree,Acting/entertainer,,,,,Did not serve,,
Schroeder,Patricia,Scott,,,07/30/1940,,F,U.S. Representative,Democrat,CO,1,01/03/1973,01/03/1997,United Church of Christ,White,Professional degree,Education,Labor leader,Law,,,Did not serve,,
Schuette,William,D.,,Bill,10/13/1953,,M,U.S. Representative,Republican,MI,10,01/03/1985,01/03/1991,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Schulze,Richard,Taylor,,,08/07/1929,,M,U.S. Representative,Republican,PA,5,01/14/1975,01/03/1993,Presbyterian,White,Unknown,Business or banking,,,,,Army,,
Schumer,Charles,Ellis,,,11/23/1950,,M,U.S. Representative,Democrat,NY,10,01/03/1983,01/04/1993,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Sensenbrenner,F.,James,Jr.,,06/14/1943,,M,U.S. Representative,Republican,WI,9,01/15/1979,01/03/2003,Episcopalian,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Sharp,Philip,R.,,,07/15/1942,,M,U.S. Representative,Democrat,IN,2,01/03/1983,01/03/1995,Methodist,White,Doctorate degree,Congressional Aide,Education,,,,Did not serve,,
Shaw,E.,Clay,Jr.,,04/19/1939,,M,U.S. Representative,Republican,FL,15,01/03/1983,01/04/1993,Roman Catholic,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Shelby,Richard,C.,,,05/06/1934,,M,U.S. Representative,Democrat,AL,7,01/15/1979,01/03/1987,Presbyterian,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Shumway,Norman,D.,,,07/28/1934,,M,U.S. Representative,Republican,CA,14,01/15/1979,01/03/1991,Mormon,White,Professional degree,Law,,,,,Did not serve,,
Shuster,E.,G.,,Bud,01/23/1932,,M,U.S. Representative,Republican,PA,9,01/03/1973,02/03/2001,United Church of Christ,White,Doctorate degree,Business or banking,,,,,Army,,
Sikorski,Gerry,,,,04/26/1948,,M,U.S. Representative,Democrat,MN,6,01/03/1983,01/03/1993,Roman Catholic,White,Professional degree,Law,,,,,Navy Reserve,,
Siljander,Mark,D.,,,06/11/1951,,M,U.S. Representative,Republican,MI,4,04/21/1981,01/03/1987,Christian,White,Master's degree,Business or banking,,,,,Did not serve,,
Simon,Paul,Martin,,,11/29/1928,12/09/2003,M,U.S. Senator,Democrat,IL,,01/03/1985,01/03/1997,Lutheran,White,Unknown,Acting/entertainer,Journalism,,,,Army,,
Simpson,Alan,K.,,,09/02/1931,,M,U.S. Senator,Republican,WY,,01/15/1979,01/03/1997,Episcopalian,White,Professional degree,Law,,,,,Army,,
Sisisky,Norman,,,,06/09/1927,03/29/2001,M,U.S. Representative,Democrat,VA,4,01/03/1983,03/29/2001,Jewish,White,Bachelor's degree,Business or banking,,,,,Navy,,
Skeen,Joseph,Richard,,,06/30/1927,12/07/2003,M,U.S. Representative,Republican,NM,2,01/05/1981,01/03/2003,Roman Catholic,White,Bachelor's degree,Aeronautics,Agriculture,Engineering,,,Air Force Reserve,Navy,Navy
Slattery,James,Charles,,Jim,08/04/1948,,M,U.S. Representative,Democrat,KS,2,01/03/1983,01/03/1995,Roman Catholic,White,Professional degree,Real Estate,,,,,National Guard,,
Slaughter,D.,French,Jr.,,05/20/1925,10/02/1998,M,U.S. Representative,Republican,VA,7,01/03/1985,11/05/1991,Episcopalian,White,Professional degree,Law,,,,,Army,,
Smith,Christopher,H.,,,03/04/1953,,M,U.S. Representative,Republican,NJ,4,01/05/1981,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Smith,Dennis,Alan,,Denny,01/19/1938,,M,U.S. Representative,Republican,OR,5,01/03/1983,01/03/1991,Protestant,White,Bachelor's degree,Aeronautics,Journalism,,,,Air Force,Air National Guard,Air National Guard
Smith,Lawrence,Jack,,Larry,04/25/1941,,M,U.S. Representative,Democrat,FL,16,01/03/1983,01/03/1993,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Smith,Neal,Edward,,,03/23/1920,,M,U.S. Representative,Democrat,IA,4,01/03/1973,01/03/1995,Methodist,White,Professional degree,Agriculture,Law,,,,Army Air Corps,,
Smith,Robert,C.,,Bob,03/30/1941,,M,U.S. Representative,Republican,NH,1,01/03/1985,12/07/1990,Roman Catholic,White,Bachelor's degree,Education,Real Estate,,,,Navy,Reserve,Reserve
Smith,Robert,Freeman,,Bob,06/16/1931,,M,U.S. Representative,Republican,OR,2,01/03/1983,01/03/1995,Presbyterian,White,Bachelor's degree,Agriculture,Business or banking,,,,Did not serve,,
Smith,Virginia,Dodd,,,06/30/1911,01/23/2006,F,U.S. Representative,Republican,NE,3,01/14/1975,01/03/1991,Methodist,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Snowe,Olympia,Jean,,,02/21/1947,,F,U.S. Representative,Republican,ME,2,01/15/1979,01/03/1995,Greek Orthodox,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Snyder,Marion,Gene,,,01/26/1928,08/05/1972,M,U.S. Representative,Republican,KY,4,01/10/1967,01/03/1987,Lutheran,White,Professional degree,Agriculture,Law,Real Estate,,,Did not serve,,
Solarz,Stephen,Joshua,,,09/12/1940,,M,U.S. Representative,Democrat,NY,13,01/14/1975,01/03/1993,Jewish,White,Master's degree,Public service/politics,,,,,Did not serve,,
Solomon,Gerald,B. H.,,,08/14/1930,10/26/2001,M,U.S. Representative,Republican,NY,24,01/03/1983,01/04/1993,Presbyterian,White,Unknown,Business or banking,,,,,Marine Corps,,
Specter,Arlen,,,,02/12/1930,10/14/2012,M,U.S. Senator,Republican,PA,,01/05/1981,04/29/2009,Jewish,White,Professional degree,Education,Law,,,,Air Force,,
Spence,Floyd,Davidson,,,04/09/1928,08/16/2001,M,U.S. Representative,Republican,SC,2,01/21/1971,08/16/2001,Lutheran,White,Professional degree,Law,,,,,Navy,Reserve,
Spratt,John,M.,Jr.,,11/01/1942,,M,U.S. Representative,Democrat,SC,5,01/03/1983,01/03/2011,Presbyterian,White,Professional degree,Business or banking,Law,,,,Army,,
Staggers,Harley,Orrin,Jr.,,02/22/1951,,M,U.S. Representative,Democrat,WV,2,01/03/1983,01/03/1993,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Stallings,Richard,Howard,,,10/07/1940,,M,U.S. Representative,Democrat,ID,2,01/03/1985,01/03/1993,Mormon,White,Master's degree,Education,,,,,Did not serve,,
Stark,Fortney,Hillman,,Pete,11/11/1931,,M,U.S. Representative,Democrat,CA,9,01/14/1975,01/04/1993,Unitarian,White,Master's degree,Business or banking,,,,,Air Force,,
Stenholm,Charles,Walter,,,10/26/1938,,M,U.S. Representative,Democrat,TX,17,01/15/1979,01/03/2005,Lutheran,White,Master's degree,Agriculture,Education,,,,Did not serve,,
Stennis,John,Cornelius,,,08/03/1901,04/23/1995,M,U.S. Senator,Democrat,MS,,11/05/1947,01/03/1989,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Stokes,Louis,,,,02/23/1925,08/18/2015,M,U.S. Representative,Democrat,OH,21,01/03/1969,01/04/1993,African Methodist Episcopalian,African American,Professional degree,Law,,,,,Army,,
Stratton,Samuel,Studdiford,,,09/27/1916,09/13/1990,M,U.S. Representative,Democrat,NY,23,01/03/1983,01/03/1989,Presbyterian,White,Master's degree,Congressional Aide,Education,Journalism,,,Navy,,
Studds,Gerry,Eastman,,,05/12/1937,10/14/2006,M,U.S. Representative,Democrat,MA,10,01/03/1983,01/03/1997,Episcopalian,White,Bachelor's degree,Congressional Aide,Education,Public service/politics,,,Did not serve,,
Stump,Robert,Lee,,Bob,04/04/1927,06/20/2003,M,U.S. Representative,Republican,AZ,3,01/03/1983,01/03/2003,Seventh-Day Adventist,White,Bachelor's degree,Agriculture,,,,,Navy,,
Sundquist,Donald,Kenneth,,,03/15/1936,,M,U.S. Representative,Republican,TN,7,01/03/1983,01/03/1995,Lutheran,White,Bachelor's degree,Business or banking,Misc.,,,,Navy Reserve,,
