Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Kilday,Paul,Joseph,,,03/20/1900,10/12/1968,M,U.S. Representative,Democrat,TX,20,01/03/1945,09/24/1961,Roman Catholic,White,Professional degree,Law,,,,,Air Force,,
Kilgore,Joe,Madison,,,12/10/1918,02/10/1999,M,U.S. Representative,Democrat,TX,15,01/05/1955,01/03/1965,Methodist,White,Professional degree,Law,,,,,Army Air Corps,,
King,Cecil,Rhodes,,,01/13/1898,03/17/1974,M,U.S. Representative,Democrat,CA,17,08/25/1942,01/03/1969,Episcopalian,White,High School graduate,Business or banking,,,,,Army,,
Kirwan,Michael,Joseph,,,12/02/1886,07/27/1970,M,U.S. Representative,Democrat,OH,19,01/03/1945,07/27/1970,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Kitchin,Alvin,Paul,,,09/13/1908,10/22/1983,M,U.S. Representative,Democrat,NC,8,01/03/1957,01/03/1963,Baptist,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
Kluczynski,John,Carl,,,02/15/1896,01/26/1975,M,U.S. Representative,Democrat,IL,5,01/03/1951,01/26/1975,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Knowland,William,Fife,,,06/26/1908,02/23/1974,M,U.S. Senator,Republican,CA,,09/05/1945,01/03/1959,Not specified,White,Bachelor's degree,Journalism,,,,,Army,,
Knox,Victor,Alfred,,,01/13/1899,12/13/1976,M,U.S. Representative,Republican,MI,11,01/03/1953,01/03/1965,Presbyterian,White,High School graduate,Agriculture,Business or banking,Public service/politics,,,Did not serve,,
Knutson,Coya,Gjesdal,,,08/22/1912,10/10/1996,F,U.S. Representative,Democrat,MN,9,01/05/1955,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,Education,Journalism,,,Did not serve,,
Krueger,Otto,,,,09/07/1890,06/06/1963,M,U.S. Representative,Republican,ND,AL,01/03/1953,01/03/1959,Not specified,White,High School graduate,Agriculture,Business or banking,Public service/politics,,,Army,,
Kuchel,Thomas,Henry,,,08/15/1910,11/21/1994,M,U.S. Senator,Republican,CA,,01/01/1953,01/03/1969,Episcopalian,White,Professional degree,Law,Public service/politics,,,,Navy Reserve,,
Lafore,John,Armand,Jr.,,05/25/1905,01/24/1993,M,U.S. Representative,Republican,PA,13,01/07/1958,01/03/1961,Episcopalian,White,Unknown,Business or banking,Public service/politics,,,,Navy,,
Landrum,Phillip,Mitchell,,,09/10/1907,11/19/1990,M,U.S. Representative,Democrat,GA,9,01/03/1953,01/03/1977,Baptist,White,Professional degree,Education,Law,,,,Army Air Corps,,
Lane,Thomas,Joseph,,,07/06/1898,06/14/1994,M,U.S. Representative,Democrat,MA,7,01/03/1945,01/03/1963,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Army,,
Langer,William,,,,09/30/1886,11/08/1959,M,U.S. Senator,Republican,ND,,01/03/1945,11/08/1959,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Lanham,Henderson,Lovelace,,,09/14/1888,11/10/1957,M,U.S. Representative,Democrat,GA,7,01/03/1947,11/10/1957,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Lankford,Richard,Estep,,,07/22/1914,09/22/2003,M,U.S. Representative,Democrat,MD,5,01/05/1955,01/03/1965,Episcopalian,White,Professional degree,Law,,,,,National Guard-Florida,Navy Reserve,
Latham,Henry,Jepson,,,12/10/1908,06/26/2002,M,U.S. Representative,Republican,NY,4,01/03/1953,12/31/1958,Not specified,White,Professional degree,Law,,,,,Navy,,
Lausche,Frank,John,,,11/14/1895,04/21/1990,M,U.S. Senator,Democrat,OH,,01/03/1957,01/03/1969,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Le Compte,Karl,Miles,,,05/25/1887,09/30/1972,M,U.S. Representative,Republican,IA,4,01/03/1945,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,,,,,US General Hospital,,
Lennon,Alton,Asa,,,08/17/1906,12/28/1986,M,U.S. Representative,Democrat,NC,7,01/03/1957,01/03/1973,Baptist,White,Unknown,Law,,,,,Did not serve,,
Lesinski,John,,Jr.,,12/28/1914,10/21/2005,M,U.S. Representative,Democrat,MI,16,01/03/1951,01/03/1965,Roman Catholic,White,High School graduate,Business or banking,,,,,Navy,,
Libonati,Roland,Victor,,,12/29/1900,05/30/1991,M,U.S. Representative,Democrat,IL,7,01/07/1958,01/03/1965,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Lipscomb,Glenard,Paul,,,08/19/1915,02/01/1970,M,U.S. Representative,Republican,CA,24,11/10/1953,02/01/1970,Baptist,White,Unknown,Public service/politics,,,,,Army,,
Long,George,Shannon,,,09/11/1883,03/22/1958,M,U.S. Representative,Democrat,LA,8,01/03/1953,03/22/1958,Baptist,White,Unknown,Education,Medicine,,,,Officers Training School at Waco,,
Long,Russell,Billiu,,,11/03/1918,05/09/2003,M,U.S. Senator,Democrat,LA,,12/31/1948,01/03/1987,Methodist,White,Professional degree,Law,,,,,Navy,,
Loser,Joseph,Carlton,,,10/01/1892,07/31/1984,M,U.S. Representative,Democrat,TN,5,01/03/1957,01/03/1963,Baptist,White,Professional degree,Law,,,,,Coast Guard,,
MacDonald,Torbert,Hart,,,06/06/1917,05/21/1976,M,U.S. Representative,Democrat,MA,8,01/05/1955,01/08/1963,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Machrowicz,Thaddeus,Michael,,,08/21/1899,02/17/1970,M,U.S. Representative,Democrat,MI,1,01/03/1951,09/18/1961,Not specified,White,Professional degree,Journalism,Law,,,,Polish Army of American Volunteers,Reserve,Reserve
Mack,Peter,Francis,Jr.,,11/01/1916,07/04/1986,M,U.S. Representative,Democrat,IL,21,01/03/1949,01/03/1963,Roman Catholic,White,High School graduate,Aeronautics,Business or banking,,,,Naval Air Force,,
Mack,Russell,Vernon,,,06/13/1891,03/28/1960,M,U.S. Representative,Republican,WA,3,06/07/1947,03/28/1960,Episcopalian,White,Unknown,Business or banking,Journalism,,,,Army Artillery,,
Madden,Ray,John,,,02/25/1892,09/28/1987,M,U.S. Representative,Democrat,IN,1,01/03/1945,01/03/1977,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Navy,,
Magnuson,Donald,Hammer,,,03/07/1911,10/05/1979,M,U.S. Representative,Democrat,WA,AL,01/03/1953,01/06/1959,Presbyterian,White,Bachelor's degree,Construction/building trades,Journalism,Public service/politics,,,Did not serve,,
Magnuson,Warren,Grant,,,04/12/1905,05/20/1989,M,U.S. Senator,Democrat,WA,,01/03/1945,01/03/1981,Lutheran,White,Professional degree,Law,,,,,Navy,,
Mahon,George,Herman,,,09/22/1900,11/19/1985,M,U.S. Representative,Democrat,TX,19,01/03/1945,01/03/1979,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Mailliard,William,Somers,,,06/10/1917,07/10/1992,M,U.S. Representative,Republican,CA,4,01/03/1953,01/08/1963,Episcopalian,White,Bachelor's degree,Business or banking,Public service/politics,,,,Navy,,
Malone,George,Wilson,,,08/07/1890,05/19/1961,M,U.S. Senator,Republican,NV,,01/03/1947,01/03/1959,Not specified,White,Bachelor's degree,Engineering,,,,,Army,,
Mansfield,Michael,Joseph,,Mike,03/16/1903,10/05/2001,M,U.S. Senator,Democrat,MT,,01/03/1953,01/03/1977,Roman Catholic,White,Master's degree,Education,,,,,Navy,,
Marshall,Fred,,,,03/13/1906,06/05/1985,M,U.S. Representative,Democrat,MN,6,01/03/1949,01/03/1963,Protestant,White,High School graduate,Agriculture,,,,,Did not serve,,
Martin,Edward,,,,09/18/1879,03/19/1967,M,U.S. Senator,Republican,PA,,01/03/1947,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,Law,,,,National Guard-Pennsylvania,,
Martin,Joseph,William,Jr.,,11/03/1884,03/06/1968,M,U.S. Representative,Republican,MA,14,03/04/1925,01/08/1963,Unitarian,White,High School graduate,Business or banking,Journalism,,,,Did not serve,,
Martin,Thomas,Ellsworth,,,01/18/1893,06/27/1971,M,U.S. Senator,Republican,IA,,01/05/1955,01/03/1961,Congregationalist,White,Professional degree,Business or banking,Education,Law,,,Army,,
Mason,Noah,Morgan,,,07/19/1882,03/29/1965,M,U.S. Representative,Republican,IL,15,01/03/1949,01/03/1963,Protestant,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Matthews,Donald,Ray,,,10/03/1907,10/26/1997,M,U.S. Representative,Democrat,FL,8,01/03/1953,01/03/1967,Presbyterian,White,Master's degree,Education,,,,,Army,,
May,Edwin,Hyland,Jr.,,05/28/1924,02/20/2002,M,U.S. Representative,Republican,CT,1,01/03/1957,01/03/1959,Congregationalist,White,Bachelor's degree,Business or banking,,,,,Army Air Corps,,
McCarthy,Eugene,Joseph,,,03/29/1916,12/10/2005,M,U.S. Representative,Democrat,MN,4,01/03/1949,01/03/1959,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
McCarthy,Joseph,Raymond,,,11/14/1908,05/02/1957,M,U.S. Senator,Republican,WI,,01/03/1947,05/02/1957,Not specified,White,Professional degree,Law,,,,,Marine Corps,,
McClellan,John,Little,,,02/25/1896,11/28/1977,M,U.S. Senator,Democrat,AR,,01/06/1943,01/03/1979,Baptist,White,High School graduate,Law,,,,,Army,,
McConnell,Samuel,Kerns,Jr.,,04/06/1901,04/11/1985,M,U.S. Representative,Republican,PA,13,01/03/1953,09/01/1957,Not specified,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
McCormack,John,William,,,12/21/1891,11/22/1980,M,U.S. Representative,Democrat,MA,12,11/06/1928,01/08/1963,Roman Catholic,White,High School graduate,Law,,,,,Army,,
McCulloch,William,Moore,,,11/24/1901,02/22/1980,M,U.S. Representative,Republican,OH,4,11/17/1947,01/03/1973,Presbyterian,White,Professional degree,Law,,,,,Air Force Reserve,Military Government Forces,
McDonough,Gordon,Leo,,,01/02/1895,06/25/1968,M,U.S. Representative,Republican,CA,15,01/03/1945,01/03/1963,Roman Catholic,White,High School graduate,Misc.,,,,,Did not serve,,
McDowell,Harris,Brown,Jr.,,02/10/1906,11/01/1988,M,U.S. Representative,Democrat,DE,AL,01/05/1955,01/03/1967,Presbyterian,White,Unknown,Agriculture,Business or banking,Real Estate,,,Did not serve,,
McFall,John,Joseph,,,02/20/1918,03/07/2006,M,U.S. Representative,Democrat,CA,11,01/03/1957,01/08/1963,Episcopalian,White,Professional degree,Law,,,,,Security Intelligence Corps,,
McGovern,George,Stanley,,,07/19/1922,10/21/2012,M,U.S. Representative,Democrat,SD,1,01/03/1957,01/03/1961,Methodist,White,Doctorate degree,Education,,,,,Army Air Corps,,
McGregor,J.,Harry,,,09/30/1896,10/07/1958,M,U.S. Representative,Republican,OH,17,01/03/1945,10/07/1958,Not specified,White,Unknown,Business or banking,,,,,Army,,
McIntire,Clifford,Guy,,,05/04/1908,10/01/1974,M,U.S. Representative,Republican,ME,3,01/08/1952,01/08/1963,Baptist,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
McIntosh,Robert,John,,,09/16/1922,,M,U.S. Representative,Republican,MI,7,01/03/1957,01/03/1959,Episcopalian,White,Professional degree,Law,Public service/politics,,,,Air Force,,
McMillan,John,Lanneau,,,04/12/1898,09/03/1979,M,U.S. Representative,Democrat,SC,6,01/03/1945,01/03/1973,Baptist,White,Unknown,Public service/politics,,,,,Reserve,,
McNamara,Patrick,Vincent,,,10/04/1894,04/30/1966,M,U.S. Senator,Democrat,MI,,01/05/1955,04/30/1966,Roman Catholic,White,High School graduate,Construction/building trades,,,,,Did not serve,,
McVey,William,Estus,,,12/13/1885,08/10/1958,M,U.S. Representative,Republican,IL,4,01/03/1951,08/10/1958,Not specified,White,Doctorate degree,Acting/entertainer,Education,,,,Did not serve,,
Meader,George,,,,09/13/1907,10/15/1994,M,U.S. Representative,Republican,MI,2,01/03/1951,01/03/1965,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Merrow,Chester,Earl,,,11/15/1906,02/10/1974,M,U.S. Representative,Republican,NH,1,01/03/1945,01/03/1963,Methodist,White,Master's degree,Congressional Aide,Education,,,,Did not serve,,
Metcalf,Lee,,,,01/28/1911,01/12/1978,M,U.S. Representative,Democrat,MT,1,01/03/1953,01/03/1961,Methodist,White,Professional degree,Law,,,,,Army,,
Michel,Robert,Henry,,,03/02/1923,02/17/2017,M,U.S. Representative,Republican,IL,18,01/03/1957,01/03/1995,Apostolic Christian,White,Bachelor's degree,Congressional Aide,,,,,Army,,
Miller,Arthur,Lewis,,,05/24/1892,03/16/1967,M,U.S. Representative,Republican,NE,4,01/03/1945,01/03/1959,Not specified,White,Professional degree,Agriculture,Education,Medicine,,,Medical Reserve Corps,,
Miller,Edward,Tylor,,,02/01/1895,01/20/1968,M,U.S. Representative,Republican,MD,1,01/03/1947,01/03/1959,Not specified,White,Bachelor's degree,Law,,,,,Army,,
Miller,George,Paul,,,01/15/1891,12/29/1982,M,U.S. Representative,Democrat,CA,8,01/03/1953,01/03/1973,Roman Catholic,White,Bachelor's degree,Engineering,,,,,Army,,
Miller,William,Edward,,,03/22/1914,06/24/1983,M,U.S. Representative,Republican,NY,40,01/03/1953,01/03/1965,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Mills,Wilbur,Daigh,,,05/24/1909,05/02/1992,M,U.S. Representative,Democrat,AR,2,01/03/1945,01/03/1977,Methodist,White,High School graduate,Law,,,,,Did not serve,,
Minshall,William,Edwin,Jr.,,10/24/1911,10/15/1990,M,U.S. Representative,Republican,OH,23,01/05/1955,01/03/1975,Protestant,White,Professional degree,Law,,,,,Army,,
Mitchell,Harlan,Erwin,,,08/17/1924,,M,U.S. Representative,Democrat,GA,7,01/13/1958,01/03/1961,Methodist,White,Professional degree,Law,,,,,Army Air Corps,,
Mollohan,Robert,Homer,,,09/18/1909,08/03/1999,M,U.S. Representative,Democrat,WV,1,01/03/1953,01/03/1983,Baptist,White,Unknown,Congressional Aide,Public service/politics,,,,Did not serve,,
Monroney,Almer,Stillwell Mike,,,03/02/1902,02/13/1980,M,U.S. Senator,Democrat,OK,,01/03/1951,01/03/1969,Episcopalian,White,Bachelor's degree,Aeronautics,Journalism,Misc.,,,Did not serve,,
Montoya,Joseph,Manuel,,,09/24/1915,06/05/1978,M,U.S. Representative,Democrat,NM,AL,04/29/1957,11/03/1964,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Moore,Arch,Alfred,Jr.,,04/16/1923,,M,U.S. Representative,Republican,WV,1,01/03/1957,01/03/1969,Methodist,White,Professional degree,Law,,,,,Army,,
Morano,Albert,Paul,,,01/18/1908,12/16/1987,M,U.S. Representative,Republican,CT,4,01/03/1951,01/03/1959,Not specified,White,High School graduate,Congressional Aide,Real Estate,,,,Did not serve,,
Morgan,Thomas,Ellsworth,,,10/13/1906,07/31/1995,M,U.S. Representative,Democrat,PA,26,01/03/1953,01/02/1973,Methodist,White,Professional degree,Medicine,,,,,Did not serve,,
Morris,Toby,,,,02/28/1899,09/01/1973,M,U.S. Representative,Democrat,OK,6,01/03/1947,01/03/1961,Disciples of Christ,White,High School graduate,Law,,,,,Army,,
Morrison,James,Hobson,,,12/08/1908,07/20/2000,M,U.S. Representative,Democrat,LA,6,01/03/1945,01/03/1967,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Morse,Wayne,Lyman,,,10/20/1900,07/22/1974,M,U.S. Senator,Democrat,OR,,02/17/1955,01/03/1969,Congregationalist,White,Professional degree,Agriculture,Education,Law,,,Army Reserve,,
Morton,Thruston,Ballard,,,08/19/1907,08/14/1982,M,U.S. Senator,Republican,KY,,01/03/1957,12/16/1968,Episcopalian,White,Bachelor's degree,Agriculture,Business or banking,,,,Navy Reserve,,
Moss,John,Emerson,Jr.,,04/13/1915,12/05/1997,M,U.S. Representative,Democrat,CA,3,01/03/1953,01/03/1979,Protestant,White,High School graduate,Business or banking,Misc.,Real Estate,,,Navy,,
Moulder,Morgan,Moore,,,08/31/1904,11/12/1976,M,U.S. Representative,Democrat,MO,11,01/03/1953,01/03/1963,Unitarian,White,Professional degree,Law,,,,,Did not serve,Navy,
Multer,Abraham,Jacob,,,12/24/1900,11/04/1986,M,U.S. Representative,Democrat,NY,13,01/03/1953,12/31/1967,Jewish,White,Professional degree,Law,,,,,Coast Guard,,
Mumma,Walter,Mann,,,11/20/1890,02/25/1961,M,U.S. Representative,Republican,PA,16,01/03/1953,02/25/1961,Lutheran,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Mundt,Karl,Earl,,,06/03/1900,08/16/1974,M,U.S. Senator,Republican,SD,,12/31/1948,01/03/1973,Methodist,White,Master's degree,Business or banking,Education,Real Estate,,,Did not serve,,
Murray,James,Edward,,,05/03/1876,03/23/1961,M,U.S. Senator,Democrat,MT,,01/06/1943,01/03/1961,Christian,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Murray,Thomas,Jefferson,,,08/01/1894,11/28/1971,M,U.S. Representative,Democrat,TN,7,01/03/1953,12/30/1966,Methodist,White,Professional degree,Education,Law,,,,Army,Marine Corps,Reserve
Natcher,William,Huston,,,09/11/1909,03/29/1994,M,U.S. Representative,Democrat,KY,2,08/01/1953,03/29/1994,Baptist,White,Professional degree,Law,,,,,Navy,,
Neal,William,Elmer,,,10/14/1875,11/12/1959,M,U.S. Representative,Republican,WV,4,01/03/1953,01/03/1959,Methodist,White,Professional degree,Education,Medicine,,,,Army Reserve,Did not serve,Did not serve
Neely,Matthew,Mansfield,,,11/09/1874,01/18/1958,M,U.S. Senator,Democrat,WV,,01/03/1949,01/18/1958,Not specified,White,Professional degree,Law,,,,,Spanish-American War,,
Neuberger,Richard,Lewis,,,12/26/1912,03/09/1960,M,U.S. Senator,Democrat,OR,,01/05/1955,03/09/1960,Unitarian,White,Bachelor's degree,Acting/entertainer,Journalism,,,,Army,,
Nicholson,Donald,William,,,08/11/1888,02/16/1968,M,U.S. Representative,Republican,MA,9,11/18/1947,01/03/1959,Not specified,White,High School graduate,Business or banking,Real Estate,,,,Army,,
Nimtz,F.,Jay,,,12/01/1915,12/06/1990,M,U.S. Representative,Republican,IN,3,01/03/1957,01/03/1959,Methodist,White,Professional degree,Law,,,,,Army,,
Nix,Robert,Nelson Cornelius,Sr.,,08/09/1905,06/22/1987,M,U.S. Representative,Democrat,PA,4,06/04/1958,01/08/1963,Baptist,African American,Professional degree,Law,,,,,Did not serve,,
Nixon,Richard,Milhous,,,01/09/1913,04/22/1994,M,U.S. Vice President,Republican,,,01/20/1953,01/20/1961,Quaker,White,Professional degree,Law,,,,,Navy,,
Norblad,Albin,Walter,Jr.,,09/12/1908,09/30/1964,M,U.S. Representative,Republican,OR,1,01/29/1946,09/30/1964,Presbyterian,White,Professional degree,Law,,,,,Air Force,,
Norrell,William,Frank,,,08/29/1896,02/15/1961,M,U.S. Representative,Democrat,AR,6,01/03/1945,02/15/1961,Baptist,White,Unknown,Law,,,,,Army,,
O'Brien,Leo,William,,,09/21/1900,05/04/1982,M,U.S. Representative,Democrat,NY,30,04/09/1952,01/08/1963,Roman Catholic,White,Bachelor's degree,Journalism,,,,,Did not serve,,
O'Brien,Thomas,Joseph,,,04/30/1878,04/14/1964,M,U.S. Representative,Democrat,IL,6,01/03/1945,01/03/1965,Roman Catholic,White,High School graduate,Business or banking,Public service/politics,,,,Did not serve,,
O'Hara,Barratt,,,,04/28/1882,08/11/1969,M,U.S. Representative,Democrat,IL,2,01/03/1949,01/03/1969,Roman Catholic,White,Professional degree,Journalism,Law,,,,Army,,
O'Hara,Joseph,Patrick,,,01/23/1895,03/04/1975,M,U.S. Representative,Republican,MN,2,01/03/1945,01/03/1959,Not specified,White,Professional degree,Law,,,,,Army,,
O'Konski,Alvin,Edward,,,05/26/1904,07/08/1987,M,U.S. Representative,Republican,WI,10,01/03/1945,01/03/1973,Roman Catholic,White,Bachelor's degree,Education,Journalism,,,,Did not serve,,
O'Mahoney,Joseph,Christopher,,,11/05/1884,12/01/1962,M,U.S. Senator,Democrat,WY,,01/03/1945,01/03/1961,Christian,White,Professional degree,Congressional Aide,Journalism,Law,Misc.,,Army,,
O'Neill,Thomas,Phillip,Jr.,Tip,12/09/1912,01/05/1994,M,U.S. Representative,Democrat,MA,11,01/03/1953,01/08/1963,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Osmers,Frank,Charles,Jr.,,12/30/1907,05/21/1977,M,U.S. Representative,Republican,NJ,9,01/08/1952,01/03/1965,Congregationalist,White,High School graduate,Business or banking,Misc.,Real Estate,,,Army,,
Ostertag,Harold,Charles,,,06/22/1896,05/02/1985,M,U.S. Representative,Republican,NY,39,01/03/1953,01/08/1963,Protestant,White,Unknown,Misc.,,,,,Army,,
Passman,Otto,Ernest,,,06/27/1900,08/13/1988,M,U.S. Representative,Democrat,LA,5,01/03/1947,01/03/1977,Baptist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Pastore,John,Orlando,,,03/17/1907,07/15/2000,M,U.S. Senator,Democrat,RI,,12/19/1950,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Air Force Reserve,Did not serve,
Patman,John,William Wright,,,08/06/1893,03/07/1976,M,U.S. Representative,Democrat,TX,1,01/03/1945,01/03/1977,Baptist,White,Professional degree,Agriculture,Law,,,,Army,,
Patterson,James,Thomas,,,10/20/1908,02/07/1989,M,U.S. Representative,Republican,CT,5,01/03/1947,01/03/1959,Not specified,White,Professional degree,Public service/politics,,,,,Marine Corps,,
Payne,Fredrick,George,,,07/24/1904,06/15/1978,M,U.S. Senator,Republican,ME,,01/03/1953,01/03/1959,Not specified,White,High School graduate,Business or banking,,,,,Air Force,,
Pelly,Thomas,Minor,,,08/22/1902,11/21/1973,M,U.S. Representative,Republican,WA,1,01/03/1953,01/03/1973,Episcopalian,White,High School graduate,Business or banking,Real Estate,,,,Did not serve,,
Perkins,Carl,Dewey,,,10/15/1912,08/03/1984,M,U.S. Representative,Democrat,KY,7,01/03/1949,08/03/1984,Baptist,White,Professional degree,Law,,,,,Army,,
Pfost,Gracie,Bowers,,,03/12/1906,08/11/1965,F,U.S. Representative,Democrat,ID,1,01/03/1953,01/03/1963,Methodist,White,Bachelor's degree,Business or banking,Medicine,Real Estate,,,Did not serve,,
Philbin,Philip,Joseph,,,05/29/1898,06/14/1972,M,U.S. Representative,Democrat,MA,3,01/03/1945,01/03/1972,Roman Catholic,White,Professional degree,Agriculture,Business or banking,Congressional Aide,Law,,Navy,,
Pilcher,John,Leonard,,,08/27/1898,08/20/1981,M,U.S. Representative,Democrat,GA,2,02/04/1953,01/03/1965,Methodist,White,High School graduate,Agriculture,Business or banking,Misc.,,,Did not serve,,
Pillion,John,Raymond,,,08/10/1904,12/31/1978,M,U.S. Representative,Republican,NY,42,01/03/1953,01/08/1963,Presbyterian,White,Professional degree,Agriculture,Law,,,,Did not serve,,
Poage,William,Robert,,,12/28/1899,01/03/1987,M,U.S. Representative,Democrat,TX,11,01/03/1945,01/03/1979,Unitarian,White,Professional degree,Agriculture,Education,,,,Did not serve,,
Poff,Richard,Harding,,,10/19/1923,06/28/2011,M,U.S. Representative,Republican,VA,6,01/03/1953,01/03/1973,Presbyterian,White,Professional degree,Law,,,,,Air Force,,
Polk,James,Gould,,,10/06/1896,04/28/1959,M,U.S. Representative,Democrat,OH,6,01/03/1949,04/28/1959,Not specified,White,Unknown,Agriculture,Education,,,,Army,,
Porter,Charles,Orlando,,,04/04/1919,01/01/2006,M,U.S. Representative,Democrat,OR,4,01/03/1957,01/03/1961,Congregationalist,White,Professional degree,Law,,,,,Air Force,,
Potter,Charles,Edward,,,10/30/1916,11/23/1979,M,U.S. Senator,Republican,MI,,01/03/1953,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,Public service/politics,,,,Army,,
Powell,Adam,Clayton,Jr.,,11/29/1908,04/04/1972,M,U.S. Representative,Democrat,NY,16,01/03/1953,01/08/1963,Baptist,African American,Professional degree,Clergy,Education,Journalism,,,Did not serve,,
Preston,Prince,Hulon,Jr.,,07/05/1908,02/08/1961,M,U.S. Representative,Democrat,GA,1,01/03/1947,01/03/1961,Baptist,White,Professional degree,Law,,,,,Army,,
Price,Charles,Melvin,,,01/01/1905,04/22/1988,M,U.S. Representative,Democrat,IL,24,01/03/1953,01/02/1973,Roman Catholic,White,High School graduate,Journalism,,,,,Army,,
Prouty,Winston,Lewis,,,09/01/1906,09/10/1971,M,U.S. Representative,Republican,VT,AL,01/03/1951,01/03/1959,Congregationalist,White,High School graduate,Business or banking,,,,,Did not serve,,
Proxmire,William,,,,11/11/1915,12/15/2005,M,U.S. Senator,Democrat,WI,,08/28/1957,01/03/1989,Church of Christ,White,Master's degree,Acting/entertainer,Business or banking,Journalism,,,Army,,
Purtell,William,Arthur,,,05/06/1897,05/31/1978,M,U.S. Senator,Republican,CT,,01/03/1953,01/03/1959,Episcopalian,White,High School graduate,Business or banking,,,,,Army,,
Quie,Albert,Harold,,,09/18/1923,,M,U.S. Representative,Republican,MN,1,02/18/1958,01/03/1979,Lutheran,White,Bachelor's degree,Agriculture,,,,,Navy,,
Quigley,James,Michael,,,03/30/1918,,M,U.S. Representative,Democrat,PA,19,01/05/1955,01/03/1961,Christian,White,Professional degree,Congressional Aide,Law,,,,Navy,,
Rabaut,Louis,Charles,,,12/05/1886,11/12/1961,M,U.S. Representative,Democrat,MI,14,01/03/1949,11/12/1961,Roman Catholic,White,Master's degree,Construction/building trades,Law,,,,Did not serve,Reserve,Reserve
Radwan,Edmund,Patrick,,,09/22/1911,09/07/1959,M,U.S. Representative,Republican,NY,41,01/03/1953,01/03/1959,Not specified,White,Professional degree,Law,,,,,Army,,
Rains,Albert,M.,,,03/11/1902,03/22/1991,M,U.S. Representative,Democrat,AL,5,01/03/1945,01/08/1963,Baptist,White,Unknown,Law,,,,,Did not serve,,
Randolph,Jennings,,,,03/08/1902,05/08/1998,M,U.S. Senator,Democrat,WV,,11/05/1958,01/03/1985,Baptist,White,Bachelor's degree,Aeronautics,Education,Journalism,,,Did not serve,,
Ray,John,Henry,,,09/27/1886,05/21/1975,M,U.S. Representative,Republican,NY,15,01/03/1953,01/03/1963,Unitarian,White,Professional degree,Law,,,,,Did not serve,,
Rayburn,Sam,Taliaferro,,,01/06/1882,11/16/1961,M,U.S. Representative,Democrat,TX,4,01/03/1945,11/16/1961,Baptist,White,Unknown,Law,,,,,Did not serve,,
Reece,Brazilla,Carroll,,,12/22/1889,03/19/1961,M,U.S. Representative,Republican,TN,1,01/03/1951,03/19/1961,Baptist,White,Professional degree,Business or banking,Education,,,,American Expeditionary Forces,,
Reed,Daniel,Alden,,,09/15/1875,02/19/1959,M,U.S. Representative,Republican,NY,43,01/03/1953,02/19/1959,Not specified,White,Bachelor's degree,Law,Public service/politics,,,,Did not serve,,
Rees,Edward,Herbert,,,06/03/1886,10/25/1969,M,U.S. Representative,Republican,KS,4,01/03/1945,01/03/1961,Congregationalist,White,Bachelor's degree,Agriculture,Education,Law,,,Did not serve,,
Reuss,Henry,Schoellkopf,,,02/22/1912,01/12/2002,M,U.S. Representative,Democrat,WI,5,01/05/1955,01/03/1983,Episcopalian,White,Professional degree,Education,Law,,,,Army,,
Revercomb,William,Chapman,,,07/20/1895,10/06/1979,M,U.S. Senator,Republican,WV,,11/07/1956,01/03/1959,Presbyterian,White,Professional degree,Law,,,,,Army,,
Rhodes,George,Milton,,,02/24/1898,10/23/1978,M,U.S. Representative,Democrat,PA,14,01/03/1953,01/08/1963,Lutheran,White,High School graduate,Business or banking,Journalism,Labor leader,Misc.,,Army,,
