Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Lewis,Jerry,,,,10/21/1934,,M,U.S. Representative,Republican,CA,41,01/03/2003,01/03/2013,Presbyterian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Lewis,John,,,,02/21/1940,,M,U.S. Representative,Democrat,GA,5,01/06/1987,01/03/2019,Baptist,African American,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Lewis,Ronald,,,Ron,09/14/1946,,M,U.S. Representative,Republican,KY,2,05/26/1994,01/05/2009,Baptist,White,Master's degree,Clergy,,,,,Navy,,
Lieberman,Joseph,I.,,,02/24/1942,,M,U.S. Senator,Democrat,CT,,01/03/1989,01/04/2007,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Lincoln,Blanche,Lambert,,,09/30/1960,,F,U.S. Senator,Democrat,AR,,01/03/1999,01/03/2011,Episcopalian,White,Bachelor's degree,Congressional Aide,Public service/politics,,,,Did not serve,,
Linder,John,,,,09/09/1942,,M,U.S. Representative,Republican,GA,7,01/03/2003,01/03/2011,Presbyterian,White,Professional degree,Business or banking,Medicine,,,,Air Force,,
Lipinski,William,Oliver,,,12/22/1937,,M,U.S. Representative,Democrat,IL,3,01/05/1993,01/03/2005,Roman Catholic,White,High School graduate,Public service/politics,,,,,Army Reserve,,
LoBiondo,Frank,A.,,,05/12/1946,,M,U.S. Representative,Republican,NJ,2,01/04/1995,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Lofgren,Zoe,,,,12/21/1947,,F,U.S. Representative,Democrat,CA,16,01/04/1995,01/03/2013,Protestant,White,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Lott,Chester,Trent,,Trent,10/09/1941,,M,U.S. Senator,Republican,MS,,01/03/1989,12/18/2007,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Lowey,Nita,M.,,,07/05/1937,,F,U.S. Representative,Democrat,NY,18,01/05/1993,01/03/2013,Jewish,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Lucas,Frank,Dean,,,01/06/1960,,M,U.S. Representative,Republican,OK,3,01/03/2003,01/03/2019,Baptist,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Lucas,Ken,,,,08/22/1933,,M,U.S. Representative,Democrat,KY,4,01/03/1999,01/03/2005,Christian,White,Master's degree,,,,,,U.S. Air Force,,
Lugar,Richard,Green,,,04/04/1932,,M,U.S. Senator,Republican,IN,,01/04/1977,01/03/2013,Methodist,White,Master's degree,Agriculture,,,,,Navy,,
Lynch,Stephen,F.,,,03/31/1955,,M,U.S. Representative,Democrat,MA,9,10/16/2001,01/03/2013,Roman Catholic,White,Master's degree,Law,Misc.,,,,Did not serve,,
Majette,Denise,L.,,,05/18/1955,,F,U.S. Representative,Democrat,GA,4,01/03/2003,01/03/2005,Not specified,African American,Professional degree,Law,,,,,Did not serve,,
Maloney,Carolyn,B.,,,02/19/1948,,F,U.S. Representative,Democrat,NY,14,01/05/1993,01/03/2013,Presbyterian,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Manzullo,Donald,,,,03/24/1944,,M,U.S. Representative,Republican,IL,16,01/05/1993,01/03/2013,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Markey,Edward,J.,,,07/11/1946,,M,U.S. Representative,Democrat,MA,7,01/04/1977,01/03/2013,Roman Catholic,White,Professional degree,Law,,,,,Army Reserve,,
Marshall,Jim,,,,03/31/1948,,M,U.S. Representative,Democrat,GA,3,01/03/2003,01/02/2007,Roman Catholic,White,Professional degree,Education,Law,,,,U.S. Army,,
Matheson,Jim,,,,03/21/1960,,M,U.S. Representative,Democrat,UT,2,01/03/2001,01/03/2013,Mormon,White,Master's degree,Business or banking,,,,,Did not serve,,
Matsui,Robert,T.,,,09/17/1941,01/01/2005,M,U.S. Representative,Democrat,CA,5,01/05/1993,01/01/2005,Methodist,Asian American,Professional degree,Law,,,,,Did not serve,,
McCain,John,Sidney,III,,08/29/1936,08/25/2018,M,U.S. Senator,Republican,AZ,,01/06/1987,08/25/2018,Episcopalian,White,Bachelor's degree,Business or banking,Military,,,,Navy,,
McCarthy,Carolyn,,,,01/05/1944,,F,U.S. Representative,Democrat,NY,4,01/07/1997,01/03/2015,Roman Catholic,White,High School graduate,Medicine,,,,,Did not serve,,
McCarthy,Karen,,,,03/18/1947,,F,U.S. Representative,Democrat,MO,5,01/04/1995,01/03/2005,Roman Catholic,White,Master's degree,Business or banking,Education,Public service/politics,,,Did not serve,,
McCollum,Betty,,,,07/12/1954,,F,U.S. Representative,Democrat,MN,4,01/03/2001,01/03/2019,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
McConnell,Addison,Mitchell,,Mitch,02/20/1942,,M,U.S. Senator,Republican,KY,,01/03/1985,01/03/2021,Baptist,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
McCotter,Thaddeus,George,,Thad,08/22/1965,,M,U.S. Representative,Republican,MI,11,01/03/2003,07/06/2012,Not specified,White,Professional degree,Law,,,,,Did not serve,,
McCrery,James,,,Jim,09/18/1949,,M,U.S. Representative,Republican,LA,4,01/07/1997,01/05/2009,Methodist,White,Professional degree,Congressional Aide,Law,Public service/politics,,,Did not serve,,
McDermott,Jim,,,,12/28/1936,,M,U.S. Representative,Democrat,WA,7,01/03/1989,01/03/2017,Episcopalian,White,Professional degree,Medicine,,,,,Navy Medical Corps,,
McGovern,James,P.,,Jim,11/20/1959,,M,U.S. Representative,Democrat,MA,3,01/07/1997,01/03/2013,Roman Catholic,White,Master's degree,Congressional Aide,,,,,Did not serve,,
McHugh,John,M.,,,09/29/1948,,M,U.S. Representative,Republican,NY,23,01/03/2003,01/03/2011,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
McInnis,Scott,,,,05/09/1953,,M,U.S. Representative,Republican,CO,3,01/05/1993,01/03/2005,Roman Catholic,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
McIntyre,Mike,,,,08/06/1956,,M,U.S. Representative,Democrat,NC,7,01/07/1997,01/03/2015,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
McKeon,Howard,P.,,Buck,09/09/1938,,M,U.S. Representative,Republican,CA,25,01/05/1993,01/02/2015,Mormon,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
McNulty,Michael,R.,,,09/16/1947,,M,U.S. Representative,Democrat,NY,21,01/05/1993,01/05/2009,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Meehan,Martin,T.,,,12/30/1956,,M,U.S. Representative,Democrat,MA,5,01/05/1993,07/01/2007,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Meek,Kendrick,B.,,,09/06/1966,,M,U.S. Representative,Democrat,FL,17,01/03/2003,01/03/2011,Not specified,African American,Bachelor's degree,Law Enforcement,,,,,Did not serve,,
Meeks,Gregory,,,,09/25/1953,,M,U.S. Representative,Democrat,NY,6,02/03/1998,01/03/2013,Baptist,African American,Professional degree,Law,Public service/politics,,,,Did not serve,,
Menendez,Robert,,,,01/01/1954,,M,U.S. Representative,Democrat,NJ,13,01/05/1993,01/03/2006,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Mica,John,L.,,,01/27/1943,,M,U.S. Representative,Republican,FL,7,01/05/1993,01/03/2017,Episcopalian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Michaud,Michael,Herman,,,01/15/1955,,M,U.S. Representative,Democrat,ME,2,01/03/2003,01/03/2015,Roman Catholic,White,High School graduate,Business or banking,,,,,Did not serve,,
Mikulski,Barbara,A.,,,07/20/1936,,F,U.S. Senator,Democrat,MD,,01/06/1987,01/03/2017,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Millender-McDonald,Juanita,,,,09/09/1938,04/22/2007,F,U.S. Representative,Democrat,CA,37,03/26/1996,04/22/2007,Baptist,African American,Master's degree,Education,,,,,Did not serve,,
Miller,Candice,S.,,,05/07/1954,,F,U.S. Representative,Republican,MI,10,01/03/2003,01/03/2017,Presbyterian,White,Unknown,Public service/politics,,,,,Did not serve,,
Miller,Gary,G.,,,10/16/1948,,M,U.S. Representative,Republican,CA,42,01/03/2003,01/03/2013,Protestant,White,High School graduate,,,,,,Did not serve,,
Miller,George,,,,05/17/1945,,M,U.S. Representative,Democrat,CA,7,01/14/1975,01/03/2013,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Miller,Jefferson,B.,,Jeff,06/27/1959,,M,U.S. Representative,Republican,FL,1,10/16/2001,01/03/2017,Methodist,White,Bachelor's degree,,,,,,Did not serve,,
Miller,Ralph,Bradley,,Brad,05/19/1953,,M,U.S. Representative,Democrat,NC,13,01/03/2003,01/03/2013,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Miller,Zell,Bryan,,,02/24/1932,03/23/2018,M,U.S. Senator,Democrat,GA,,07/27/2000,01/03/2005,Methodist,White,Bachelor's degree,Business or banking,Education,,,,U.S. Marine Corps.,,
Mollohan,Alan,B.,,,05/14/1943,,M,U.S. Representative,Democrat,WV,1,01/03/1983,01/03/2011,Baptist,White,Professional degree,Law,,,,,Army Reserve,,
Moore,Dennis,,,,11/08/1945,,M,U.S. Representative,Democrat,KS,3,01/03/1999,01/03/2011,Protestant,White,Professional degree,Law,,,,,U.S. Army Reserve,,
Moran,James,P.,Jr.,Jim,05/16/1945,,M,U.S. Representative,Democrat,VA,8,01/03/1991,01/03/2015,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
Moran,Jerry,,,,05/29/1954,,M,U.S. Representative,Republican,KS,1,01/07/1997,01/03/2011,Methodist,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Murkowski,Lisa,,,,05/22/1957,,F,U.S. Senator,Republican,AK,,12/20/2002,01/03/2023,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Murphy,Timothy,,,Tim,09/12/1952,,M,U.S. Representative,Republican,PA,18,01/03/2003,10/21/2017,Roman Catholic,White,Doctorate degree,Medicine,,,,,Did not serve,,
Murray,Patty,,,,10/11/1950,,F,U.S. Senator,Democrat,WA,,01/05/1993,01/03/2023,Roman Catholic,White,Bachelor's degree,Education,,,,,Did not serve,,
Murtha,John,Patrick,Jr.,,06/17/1932,02/08/2010,M,U.S. Representative,Democrat,PA,12,02/05/1974,02/08/2010,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Marine Corps,,
Musgrave,Marilyn,Neoma,,,01/27/1949,,F,U.S. Representative,Republican,CO,4,01/03/2003,01/05/2009,Not specified,White,Bachelor's degree,Education,,,,,Did not serve,,
Myrick,Sue,,,,08/01/1941,,F,U.S. Representative,Republican,NC,9,01/04/1995,01/03/2013,Evangelical,White,High School graduate,Business or banking,,,,,Did not serve,,
Nadler,Jerrold,,,,06/13/1947,,M,U.S. Representative,Democrat,NY,8,01/05/1993,01/03/2013,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Napolitano,Grace,F.,,,12/04/1936,,F,U.S. Representative,Democrat,CA,38,01/03/2003,01/03/2013,Roman Catholic,Hispanic,High School graduate,Business or banking,,,,,Did not serve,,
Neal,Richard,E.,,,02/14/1949,,M,U.S. Representative,Democrat,MA,2,01/03/1989,01/03/2013,Roman Catholic,White,Master's degree,Education,Public service/politics,,,,Did not serve,,
Nelson,Clarence,William,,Bill,09/29/1942,,M,U.S. Senator,Democrat,FL,,01/03/2001,01/03/2019,Episcopalian,White,Professional degree,Law,,,,,Army Reserve,,
Nelson,Earl,Benjamin,,Ben,05/17/1941,,M,U.S. Senator,Democrat,NE,,01/03/2001,01/03/2013,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Nethercutt,George,R.,Jr.,,10/07/1944,,M,U.S. Representative,Republican,WA,5,01/04/1995,01/03/2005,Protestant,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Ney,Bob,,,,07/05/1954,,M,U.S. Representative,Republican,OH,18,01/04/1995,01/03/2007,Roman Catholic,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Nickles,Donald,Lee,,,12/06/1948,,M,U.S. Senator,Republican,OK,,01/05/1981,01/03/2005,Christian,White,Bachelor's degree,Business or banking,,,,,Army National Guard,,
Northup,Anne,Meagher,,,01/22/1948,,F,U.S. Representative,Republican,KY,3,01/07/1997,01/03/2007,Roman Catholic,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Norwood,Charlie,W.,,,07/27/1941,02/13/2007,M,U.S. Representative,Republican,GA,9,01/03/2003,01/03/2007,Methodist,White,Professional degree,Medicine,,,,,Army,,
Nunes,Devin,G.,,,10/01/1973,,M,U.S. Representative,Republican,CA,21,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Master's degree,Business or banking,,,,,Did not serve,,
Nussle,Jim,,,,06/27/1960,,M,U.S. Representative,Republican,IA,1,01/03/2003,01/03/2007,Lutheran,White,Professional degree,Law,,,,,Did not serve,,
Oberstar,James,Louis,,,09/10/1934,,M,U.S. Representative,Democrat,MN,8,01/14/1975,01/03/2011,Roman Catholic,White,Master's degree,Congressional Aide,Education,,,,Did not serve,,
Obey,David,Ross,,,10/03/1938,,M,U.S. Representative,Democrat,WI,7,04/01/1969,01/03/2011,Roman Catholic,White,Master's degree,Real Estate,,,,,Did not serve,,
Olver,John,W.,,,09/03/1936,,M,U.S. Representative,Democrat,MA,1,06/04/1991,01/03/2013,Not specified,White,Doctorate degree,Education,,,,,Did not serve,,
Ortiz,Solomon,Porfirio,,,06/03/1937,,M,U.S. Representative,Democrat,TX,27,01/03/1983,01/03/2011,Methodist,Hispanic,Unknown,Law Enforcement,,,,,Did not serve,,
Osborne,Tom,,,,02/23/1937,,M,U.S. Representative,Republican,NE,3,01/03/2001,01/03/2007,Methodist,White,Doctorate degree,Sports,,,,,Did not serve,,
Ose,Doug,,,,06/27/1955,,M,U.S. Representative,Republican,CA,3,01/03/1999,01/03/2005,Lutheran,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
Otter,C.,L.,,Butch,05/03/1942,,M,U.S. Representative,Republican,ID,1,01/03/2001,01/03/2007,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Owens,Major,Robert Odell,,,06/28/1936,,M,U.S. Representative,Democrat,NY,11,01/05/1993,01/03/2007,Baptist,African American,Master's degree,Education,,,,,Did not serve,,
Oxley,Michael,Garver,,,02/11/1944,01/01/2016,M,U.S. Representative,Republican,OH,4,06/25/1981,01/03/2007,Lutheran,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
Pallone,Frank,,Jr.,,10/30/1951,,M,U.S. Representative,Democrat,NJ,6,01/05/1993,01/03/2019,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Pascrell,William,J,Jr.,Bill Jr.,01/27/1937,,M,U.S. Representative,Democrat,NJ,8,01/07/1997,01/03/2013,Roman Catholic,White,Master's degree,Education,Public service/politics,,,,Reserve,,
Pastor,Ed,,,,06/28/1943,,M,U.S. Representative,Democrat,AZ,4,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Paul,Ronald,Ernest,,Ron,08/20/1935,,M,U.S. Representative,Republican,TX,14,01/03/1997,01/03/2013,Protestant,White,Professional degree,Medicine,,,,,Air National Guard,,
Payne,Donald,M.,,,07/16/1934,03/06/2012,M,U.S. Representative,Democrat,NJ,10,01/03/1989,03/06/2012,Baptist,African American,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Pearce,Steve,E.,,Steve,08/24/1947,,M,U.S. Representative,Republican,NM,2,01/03/2003,01/05/2009,Roman Catholic,White,Master's degree,Business or banking,,,,,Did not serve,,
Pelosi,Nancy,,,,03/26/1940,,F,U.S. Representative,Democrat,CA,8,01/05/1993,01/03/2013,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Pence,Mike,,,,06/07/1959,,M,U.S. Representative,Republican,IN,6,01/03/2003,01/03/2013,Christian,White,Professional degree,Acting/entertainer,,,,,Did not serve,,
Peterson,Collin,C.,,,06/29/1944,,M,U.S. Representative,Democrat,MN,7,01/03/1991,01/03/2019,Lutheran,White,Bachelor's degree,Business or banking,,,,,Army National Guard,,
Peterson,John,E.,,,12/25/1938,,M,U.S. Representative,Republican,PA,5,01/07/1997,01/05/2009,Methodist,White,High School graduate,Business or banking,Public service/politics,,,,Army Reserve,,
Petri,Thomas,E.,,Tom,05/28/1940,,M,U.S. Representative,Republican,WI,6,04/03/1979,01/03/2015,Lutheran,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Pickering,Charles,W.,Jr.,Chip Jr.,08/10/1963,,M,U.S. Representative,Republican,MS,3,01/07/1997,01/05/2009,Baptist,White,Master's degree,Congressional Aide,Public service/politics,,,,Did not serve,,
Pitts,Joseph,R.,,,10/10/1939,,M,U.S. Representative,Republican,PA,16,01/07/1997,01/03/2017,Protestant,White,Master's degree,Business or banking,Education,,,,Air Force,,
Platts,Todd,,,,03/05/1962,,M,U.S. Representative,Republican,PA,19,01/03/2001,01/03/2013,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Pombo,Richard,W.,,,01/08/1961,,M,U.S. Representative,Republican,CA,11,01/05/1993,01/03/2007,Roman Catholic,White,High School graduate,Agriculture,,,,,Did not serve,,
Pomeroy,Earl,,,,09/02/1952,,M,U.S. Representative,Democrat,ND,AL,01/05/1993,01/03/2011,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Porter,Jon,Christopher,Sr.,Jon,05/16/1955,,M,U.S. Representative,Republican,NV,3,01/03/2003,01/05/2009,Not specified,White,High School graduate,Business or banking,,,,,Did not serve,,
Portman,Rob,,,,12/19/1955,,M,U.S. Representative,Republican,OH,2,05/05/1993,04/29/2005,Methodist,White,Professional degree,Congressional Aide,Law,Public service/politics,,,Did not serve,,
Price,David,E.,,,08/17/1940,,M,U.S. Representative,Democrat,NC,4,01/03/1997,01/03/2019,Baptist,White,Doctorate degree,Education,Public service/politics,,,,Did not serve,,
Pryce,Deborah,,,,07/29/1951,,F,U.S. Representative,Republican,OH,15,01/05/1993,01/05/2009,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Pryor,Mark,Lunsford,,,01/10/1963,,M,U.S. Senator,Democrat,AR,,01/03/2003,01/03/2015,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Putnam,Adam,,,,07/31/1974,,M,U.S. Representative,Republican,FL,12,01/03/2001,01/03/2011,Episcopalian,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Quinn,Jack,,,,04/13/1951,,M,U.S. Representative,Republican,NY,27,01/03/2003,01/03/2005,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
Radanovich,George,P.,,,06/20/1955,,M,U.S. Representative,Republican,CA,19,01/04/1995,01/03/2011,Roman Catholic,White,Bachelor's degree,Agriculture,Business or banking,,,,Did not serve,,
Rahall,Nick,J.,,,05/20/1949,,M,U.S. Representative,Democrat,WV,3,01/05/1993,01/03/2015,Presbyterian,White,Bachelor's degree,Business or banking,Misc.,,,,Did not serve,,
Ramstad,Jim,,,,05/06/1946,,M,U.S. Representative,Republican,MN,3,01/03/1991,01/05/2009,Protestant,White,Professional degree,Education,Law,Public service/politics,,,Army Reserve,,
Rangel,Charles,Bernard,,,06/11/1930,,M,U.S. Representative,Democrat,NY,15,01/05/1993,01/03/2013,Roman Catholic,African American,Bachelor's degree,Law,,,,,Army,,
Reed,John,F.,,Jack,11/12/1949,,M,U.S. Senator,Democrat,RI,,01/07/1997,01/03/2021,Roman Catholic,White,Professional degree,Education,Law,,,,Army,,
Regula,Ralph,Straus,,,12/03/1924,07/19/2017,M,U.S. Representative,Republican,OH,16,01/03/1973,01/05/2009,Episcopalian,White,Professional degree,Business or banking,Education,Law,Public service/politics,,Navy,,
Rehberg,Dennis,R,,,10/05/1955,,M,U.S. Representative,Republican,MT,AL,01/03/2001,01/03/2013,Episcopalian,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
Reid,Harry,M.,,,12/02/1939,,M,U.S. Senator,Democrat,NV,,01/06/1987,01/03/2017,Mormon,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Renzi,Richard,George,,Rick,06/11/1958,,M,U.S. Representative,Republican,AZ,1,01/03/2003,01/05/2009,Roman Catholic,White,Professional degree,Business or banking,Real Estate,,,,Did not serve,,
Reyes,Silvestre,,,,11/10/1944,,M,U.S. Representative,Democrat,TX,16,01/07/1997,01/03/2013,Roman Catholic,Hispanic,Associate degree,Law Enforcement,,,,,Army,,
Reynolds,Thomas,M.,,,09/03/1950,,M,U.S. Representative,Republican,NY,26,01/03/2003,01/05/2009,Presbyterian,White,Unknown,Congressional Aide,,,,,National Guard,,
Roberts,Charles,Patrick,,Pat,04/20/1936,,M,U.S. Senator,Republican,KS,,01/07/1997,01/03/2021,Methodist,White,Bachelor's degree,Congressional Aide,Journalism,,,,Marine Corps,,
Rockefeller,John,D.,,Jay,06/18/1937,,M,U.S. Senator,Democrat,WV,,01/03/1985,01/03/2015,Presbyterian,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Rodriguez,Ciro,D.,,,12/09/1946,,M,U.S. Representative,Democrat,TX,28,04/12/1997,01/02/2005,Roman Catholic,Hispanic,Master's degree,Education,Public service/politics,,,,Did not serve,,
Rogers,Harold,Dallas,,,12/31/1937,,M,U.S. Representative,Republican,KY,5,01/05/1981,01/03/2019,Baptist,White,Professional degree,Law,,,,,National Guard,,
Rogers,Michael,Dennis,,Mike,07/16/1958,,M,U.S. Representative,Republican,AL,3,01/03/2003,01/03/2019,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Rogers,Mike,,,,06/02/1963,,M,U.S. Representative,Republican,MI,8,01/03/2001,01/03/2015,Methodist,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Rohrabacher,Dana,,,,06/21/1947,,M,U.S. Representative,Republican,CA,46,01/03/2003,01/03/2013,Baptist,White,Master's degree,Journalism,Public service/politics,,,,Did not serve,,
Ros-Lehtinen,Ileana,,,,07/12/1952,,F,U.S. Representative,Republican,FL,18,08/29/1989,01/03/2013,Roman Catholic,Hispanic,Professional degree,Business or banking,Education,Public service/politics,,,Did not serve,,
Ross,Mike,,,,08/02/1961,,M,U.S. Representative,Democrat,AR,4,01/03/2001,01/03/2013,Methodist,White,Bachelor's degree,Medicine,,,,,Did not serve,,
Rothman,Steven,R.,,,10/14/1952,,M,U.S. Representative,Democrat,NJ,9,01/07/1997,01/03/2013,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Roybal-Allard,Lucille,,,,06/12/1941,,F,U.S. Representative,Democrat,CA,34,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Royce,Edward,R.,,Ed,10/12/1951,,M,U.S. Representative,Republican,CA,40,01/03/2003,01/03/2013,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Ruppersberger,Charles,A.,III,Dutch,01/31/1946,,M,U.S. Representative,Democrat,MD,2,01/03/2003,01/03/2019,Christian,White,Professional degree,Law,,,,,Did not serve,,
Rush,Bobby,L.,,,11/23/1946,,M,U.S. Representative,Democrat,IL,1,01/05/1993,01/03/2019,Protestant,African American,Bachelor's degree,Business or banking,Public service/politics,,,,Army,,
Ryan,Paul,D.,,,01/29/1970,,M,U.S. Representative,Republican,WI,1,01/03/1999,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,Congressional Aide,,,,Did not serve,,
Ryan,Timothy,J.,,Tim,07/16/1973,,M,U.S. Representative,Democrat,OH,17,01/03/2003,01/03/2013,Roman Catholic,White,Professional degree,Congressional Aide,,,,,Did not serve,,
Ryun,Jim,,,,04/29/1947,,M,U.S. Representative,Republican,KS,2,01/07/1997,01/03/2007,Presbyterian,White,Bachelor's degree,Acting/entertainer,Agriculture,Misc.,Sports,,Did not serve,,
Sabo,Martin,Olav,,,02/28/1938,03/13/2016,M,U.S. Representative,Democrat,MN,5,01/15/1979,01/03/2007,Lutheran,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Sanchez,Linda,T.,,,01/28/1969,,F,U.S. Representative,Democrat,CA,39,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Sanchez,Loretta,,,,01/07/1960,,F,U.S. Representative,Democrat,CA,47,01/03/2001,01/03/2013,Roman Catholic,Hispanic,Master's degree,Business or banking,,,,,Did not serve,,
Sanders,Bernard,,,Bernie,09/08/1941,,M,U.S. Representative,Independent,VT,AL,01/03/1991,01/03/2007,Jewish,White,Bachelor's degree,Education,Journalism,,,,Did not serve,,
Sandlin,Max,,,,09/29/1952,,M,U.S. Representative,Democrat,TX,1,01/07/1997,01/03/2005,Baptist,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Santorum,Rick,,,,05/10/1958,,M,U.S. Senator,Republican,PA,,01/04/1995,01/03/2007,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Sarbanes,Paul,Spyros,,,02/03/1933,,M,U.S. Senator,Democrat,MD,,01/21/1977,01/03/2007,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Saxton,H.,James,,,01/22/1943,,M,U.S. Representative,Republican,NJ,3,01/05/1993,01/05/2009,Methodist,White,Bachelor's degree,Education,Real Estate,,,,Did not serve,,
Schakowsky,Janice,D.,,Jan,05/26/1944,,F,U.S. Representative,Democrat,IL,9,01/03/1999,01/03/2019,Jewish,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Schiff,Adam,B.,,,06/22/1960,,M,U.S. Representative,Democrat,CA,29,01/03/2003,01/03/2013,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Schrock,Edward,L.,,,04/06/1941,,M,U.S. Representative,Republican,VA,2,01/03/2001,01/02/2005,Baptist,White,Master's degree,,,,,,Did not serve,,
Schumer,Charles,Ellis,,,11/23/1950,,M,U.S. Senator,Democrat,NY,,01/03/1999,01/03/2023,Jewish,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Scott,David,Albert,,Dave,06/27/1946,,M,U.S. Representative,Democrat,GA,13,01/03/2003,01/03/2019,Not specified,African American,Master's degree,Business or banking,,,,,Did not serve,,
Scott,Robert,Cortez,,Bobby,04/30/1947,,M,U.S. Representative,Democrat,VA,3,01/05/1993,01/03/2019,Episcopalian,African American,Professional degree,Law,,,,,Army Reserve,National Guard,
Sensenbrenner,F.,James,Jr.,,06/14/1943,,M,U.S. Representative,Republican,WI,5,01/03/2003,01/03/2019,Episcopalian,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Serrano,Jose,E.,,,10/24/1943,,M,U.S. Representative,Democrat,NY,16,01/05/1993,01/03/2013,Roman Catholic,Hispanic,High School graduate,Business or banking,Public service/politics,,,,Army Medical Corps,,
Sessions,Jefferson,Beauregard,III,Jeff,12/24/1946,,M,U.S. Senator,Republican,AL,,01/07/1997,02/08/2017,Methodist,White,Professional degree,Law,Public service/politics,,,,Army Reserve,,
Sessions,Pete,,,,03/22/1955,,M,U.S. Representative,Republican,TX,32,01/03/2003,01/03/2019,United Methodist,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Shadegg,John,,,,10/22/1949,,M,U.S. Representative,Republican,AZ,3,01/03/2003,01/03/2011,Episcopalian,White,Professional degree,Law,,,,,National Guard,,
Shaw,E.,Clay,Jr.,,04/19/1939,,M,U.S. Representative,Republican,FL,22,01/05/1993,01/03/2007,Roman Catholic,White,Professional degree,Business or banking,Law,,,,Did not serve,,
